text příjmení;četnost
KRLIŠ;23
KRONEK;23
KRONYCH;23
KROVINA;23
KRYML;23
KRYNER;23
KUBAŠ;23
KUBOV;23
KUCZA;23
KUDRA;23
KUDRI;23
KUKRECHT;23
KULVEJT;23
KUNZMANN;23
KUPCZAK;23
KUPČEK;23
KURIČAJ;23
KUSKO;23
KÚR;23
KÜFHABER;23
KVÍČERA;23
KYLIÁNEK;23
KÝZL;23
LABOJ;23
LAMPÍR;23
LANCOUCH;23
LANDKAMER;23
LANGMAYER;23
LANŽ;23
LAŇAR;23
LAVROVIČ;23
LAZÁR;23
LECNAR;23
LEGDAN;23
LELOVSKÝ;23
LESKO;23
LEVIC;23
LICHNA;23
LINER;23
LINTYMER;23
LISONĚK;23
LISZKA;23
LODES;23
LOGAJ;23
LOKŠA;23
LOŠ;23
LOUČ;23
LOVĚTINSKÝ;23
LUČANSKÝ;23
LUDICKÝ;23
LULJAK;23
LUPÁČ;23
LYSÍK;23
MACAJ;23
MACEJ;23
MACOLA;23
MAČENKA;23
MAGDOŇ;23
MAKSANT;23
MALATINSKÝ;23
MALHAUS;23
MANDRLA;23
MANNL;23
MARČIŠOVSKÝ;23
MARKGRAF;23
MARON;23
MARTYČÁK;23
MAŘÁČEK;23
MAŘÁDEK;23
MATHEISL;23
MATRKA;23
MATTANELLI;23
MATTAUCH;23
MAŤAŠOVSKÝ;23
MAXIÁN;23
MEIZNER;23
METYŠ;23
MEZL;23
MICEK;23
MIHO;23
MICHNÝ;23
MIKLER;23
MILENKO;23
MINDŽÁK;23
MINTÁL;23
MIŠČÍK;23
MOLÍN;23
MOLLER;23
MOLZER;23
MORAVSKÝ;23
MOUDR;23
MOZR;23
MRAKAVA;23
MUHA;23
MURÁR;23
NALEZENÝ;23
NASSWETTER;23
NÁTĚSTA;23
NEDOŠÍNSKÝ;23
NECHÁNSKÝ;23
NEPEŘIL;23
NEPOR;23
NETESAL;23
NIMMERRICHTER;23
NOVAK;23
OHRYZEK;23
OMRAI;23
OROŠ;23
ORŠOŠ;23
OSYKA;23
OTEPKA;23
OŽĎAN;23
PABYŠKA;23
PAČISKA;23
PAJUNČÍK;23
PANČOCHÁŘ;23
PAPÍREK;23
PARCHAŃSKI;23
PASSLER;23
PAUKRT;23
PAUMER;23
PAUZAR;23
PAVČO;23
PAWLITA;23
PÁDECKÝ;23
PÁNA;23
PÁPAY;23
PECHTOR;23
PEJKO;23
PEJPAL;23
PEKNÍK;23
PELAJ;23
PELÉŠEK;23
PELLA;23
PENKER;23
PERL;23
PETÍRA;23
PETRIŠČE;23
PĚSNIČÁK;23
PĚTVALDSKÝ;23
PIECZONKA;23
PICHNARČÍK;23
PILLMANN;23
PINDÓR;23
PIŠA;23
PIŠTEK;23
PITERNA;23
PLEVKO;23
POBIŠ;23
POJMON;23
POLÁŠ;23
POLIAČEK;23
POLONYI;23
POMOTHY;23
POSTŘIHAČ;23
PRACHOVSKÝ;23
PRIHARA;23
PROSCHEK;23
RAB;23
RAJF;23
RAJCHRT;23
RAJL;23
RAUTENKRANC;23
RECMANIK;23
RECHTORÍK;23
REINELT;23
REINHART;23
REPKO;23
RÉRYCH;23
RIEDERER;23
RODOVSKÝ;23
ROJKOVIČ;23
ROMANIUK;23
ROSEK;23
ROSINA;23
ROSÍ;23
ROZSÉVAČ;23
RŐHRICH;23
RUBÍK;23
RUDINEC;23
RUDLOF;23
RUDZAN;23
RUCHAŘ;23
RUSNIOK;23
RYGOL;23
ŘASA;23
ŘEČINSKÝ;23
SAJDA;23
SANTNER;23
SEIDLMAN;23
SEKEL;23
SEVERÍN;23
SCHIKORA;23
SCHLAUCH;23
SCHWARTZ;23
SIDORJAK;23
SKYBÍK;23
SLADKOWSKI;23
SLATINA;23
SLIMAŘÍK;23
SMRČENSKÝ;23
SOCHACKÝ;23
SRNEČEK;23
STOHR;23
STOLLE;23
STROMKO;23
STROUPEK;23
STŘASLIČKA;23
SUCHÁR;23
SUŠKO;23
SVĚTLÁK;23
SVIDER;23
SVITIČ;23
SWIERCZEK;23
SZEKERES;23
ŠAFER;23
ŠALÉ;23
ŠANDL;23
ŠELLE;23
ŠEMELÍK;23
ŠEVČOVIČ;23
ŠÉBL;23
ŠIDO;23
ŠIFTAŘ;23
ŠICHNÁREK;23
ŠILINEK;23
ŠIMUNEK;23
ŠIMUNIČ;23
ŠINKYŘÍK;23
ŠKERKO;23
ŠKRBEL;23
ŠKRIEČKA;23
ŠKUCA;23
ŠKURKA;23
ŠLOSER;23
ŠMATLA;23
ŠON;23
ŠPANKO;23
ŠPETL;23
ŠPRINGR;23
ŠTEFANOV;23
ŠTELCÍK;23
ŠTILÁREK;23
ŠTOKSA;23
ŠTRBAČKA;23
ŠTYKAR;23
ŠUJANSKÝ;23
ŠUPEJ;23
ŠUPLER;23
ŠURA;23
ŠURIN;23
ŠVABÍK;23
ŠVENK;23
ŠVOB;23
TAHOTNÝ;23
TALMAN;23
TANNENBERGER;23
TARGOSZ;23
TEINZER;23
TERELA;23
TIKALSKÝ;23
TINGL;23
TIPTA;23
TOBISCH;23
TOČÍN;23
TOMAŠKOVIČ;23
TOMAŠOV;23
TOMŠIC;23
TOPIL;23
TREKOVAL;23
TREPERA;23
TRHAL;23
TRIEBE;23
TRSŤAN;23
TRUC;23
TŘÍSKALA;23
TURČIN;23
TURINA;23
TUROŃ;23
TUŽINSKÝ;23
TÜRB;23
TYDRYCH;23
TÝČE;23
UBR;23
UHRÍN;23
UŠEL;23
ÚRADNÍČEK;23
VAJRYCH;23
VAJSOCHR;23
VARDAN;23
VARHULÍK;23
VARMUŽKA;23
VAROUS;23
VAŘEJČKO;23
VATRT;23
VEINER;23
VELCER;23
VENUTA;23
VERBÍŘ;23
VICHTORA;23
VINCENT;23
VIOCHNA;23
VITOVJÁK;23
VITVERA;23
VIZVÁRY;23
VLADEKA;23
VNUČKO;23
VOHLÍDKA;23
VOLSKÝ;23
VOPŘADA;23
VOZDEK;23
VÖLFL;23
VRATISLAVSKÝ;23
VYDRŽAL;23
VYZIBLA;23
WALTA;23
WATZKE;23
WEITZ;23
WIND;23
WITASEK;23
ZAHNÁŠ;23
ZAHRADNIK;23
ZACHATÝ;23
ZÁBELKA;23
ZÁBLOCKÝ;23
ZÁGORA;23
ZDÍLNA;23
ZDRAŽÍLEK;23
ZDRŮBECKÝ;23
ZETTLITZER;23
ZORYCHTA;23
ZOULÍK;23
ZUVAČ;23
ZUZA;23
ŽÁKOVIČ;23
ŽIDOŇ;23
ŽIGMOND;23
ŽIVNA;23
ŽIVOTA;23
ŽOUŽELA;23
ŽYLKA;23
ABRHAM;22
AGEL;22
AJCHLER;22
ANDRÁS;22
ANDREOVSKÝ;22
ANDRUŠÍK;22
ANTOL;22
ANTONOV;22
AŠKA;22
BABČICKÝ;22
BAHLEDA;22
BAKAJSA;22
BAKALÁR;22
BALDRIAN;22
BALDRMAN;22
BALŮSEK;22
BANDRY;22
BARKMAN;22
BATTYA;22
BAŽÍK;22
BÁBUNĚK;22
BÁNOVEC;22
BÄRTL;22
BEDNARSKÝ;22
BECHNER;22
BECHNÍK;22
BELÁS;22
BELOBRAD;22
BELUSKÝ;22
BENČÁK;22
BENKE;22
BENONI;22
BENSCH;22
BERDAR;22
BERENREITER;22
BEREŽNÝ;22
BERKOVSKÝ;22
BERNATSKÝ;22
BERNÁTÍK;22
BERNREITER;22
BEZDĚČNÝ;22
BĚLOV;22
BIJEČEK;22
BILÁK;22
BIŠICKÝ;22
BIZUB;22
BÍLOVSKÝ;22
BÍLY;22
BJALONČÍK;22
BLAHOŽ;22
BODINEK;22
BOHANES;22
BOCHEZA;22
BOJAR;22
BOMBÍK;22
BONDOR;22
BORDÁČ;22
BOROS;22
BOŠANSKÝ;22
BRANDŠTETR;22
BRATRŮ;22
BRČKA;22
BREITKOPF;22
BRIM;22
BROUMSKÝ;22
BRUMLÍK;22
BRUZEK;22
BRYCHCÍN;22
BRYNDZA;22
BUBRLE;22
BUGAR;22
BUCHÁLEK;22
BUCHCAR;22
BURANDA;22
BURKOVIČ;22
BUROCK;22
BUŠÍK;22
BUTALA;22
BUTTA;22
BYSTRIČAN;22
CACKA;22
CÁHA;22
CEJZLAR;22
CEKR;22
CEPNÍK;22
CERMÁNEK;22
CICKA;22
CIELECKI;22
CIMA;22
CIOSK;22
CIPRIÁN;22
CISOVSKÝ;22
CITRON;22
COUF;22
CSÖLLE;22
CYPRO;22
CZIGÁNY;22
ČABOUN;22
ČAČALA;22
ČAGAN;22
ČAMLÍK;22
ČÁBAL;22
ČECHRÁK;22
ČERNIČKA;22
ČERVINSKÝ;22
ČMERDA;22
ČOCHNÁŘ;22
ČOLAKOV;22
ČONTOŠ;22
ČUDKA;22
ČUNDRLE;22
DALIMAN;22
DANZER;22
DIAMANT;22
DIETZ;22
DIOSZEGI;22
DOBEŠEK;22
DOČEK;22
DOHANIČ;22
DOLBA;22
DONOCIK;22
DONTH;22
DORNICA;22
DRAHOTUSKÝ;22
DRCHOTA;22
DRMELA;22
DRYBČÁK;22
DŘÍNKA;22
DUDKA;22
DYL;22
DYNYBIL;22
ĎURKO;22
EBENHÖH;22
ENDER;22
ESSENDER;22
FABIČOVIČ;22
FANC;22
FARGAŠ;22
FARKOTA;22
FAUSTUS;22
FEDAK;22
FEDURCO;22
FEJFUŠA;22
FENIGBAUER;22
FEYRER;22
FÉNEŠ;22
FIBIGR;22
FIEBIGER;22
FIFERNA;22
FILIPIAK;22
FILIPIEC;22
FIRBAS;22
FIREK;22
FIREŠ;22
FÍNA;22
FLEČEK;22
FLIDR;22
FLORČÍK;22
FORNOUZ;22
FORÝTEK;22
FŐRSTER;22
FREIBAUER;22
FRIESER;22
FRLAUS;22
FRYDA;22
GAI;22
GANIŠIN;22
GANYO;22
GAŇA;22
GATIAL;22
GAUDEK;22
GAŽA;22
GIBLO;22
GLATTER;22
GOFROJ;22
GOLIK;22
GOMOLÁK;22
GONZALEZ;22
GÖTTHANS;22
GRAFNETR;22
GRANDE;22
GREČNÁR;22
GRINDLER;22
GRLÁK;22
GROCH;22
GRONES;22
GROSSERT;22
GRYZ;22
GUCKÝ;22
HAALA;22
HABÁNÍK;22
HABENICHT;22
HABER;22
HAISLER;22
HALAMÁSEK;22
HALČIN;22
HAMŽA;22
HANČÁK;22
HANČIN;22
HEBEDA;22
HELM;22
HERCIG;22
HEREIT;22
HESSE;22
HILDEBRANDT;22
HINDRÁK;22
HIREŠ;22
HIŘMAN;22
HLÁDEK;22
HLIVA;22
HNUTA;22
HODIC;22
HODOVNÍK;22
HOHLBERGER;22
HOIS;22
HOKUF;22
HONEL;22
HORR;22
HOSNÉDL;22
HOSPODÁŘ;22
HOST;22
HOŠTICKÝ;22
HRIADEL;22
HRIŇ;22
HRONSKÝ;22
HUBAŘ;22
HUČKA;22
HUDÍNEK;22
HUGO;22
HUJKA;22
HULIČNÝ;22
HYAN;22
HYPEŠ;22
HYŽA;22
HÝBEL;22
HÝŘ;22
CHAMRAĎA;22
CHOJKA;22
CHOLEWA;22
CHREŇO;22
CHROŇÁK;22
CHUDLAŘSKÝ;22
CHYTROŠ;22
IBERMAJER;22
ILLICHMANN;22
JABORNICKÝ;22
JAGLARZ;22
JANÝR;22
JAREC;22
JAROLIM;22
JAROTEK;22
JASAŇ;22
JASONĚK;22
JÁGRIK;22
JEDLÍK;22
JEDZOK;22
JECHURA;22
JERLING;22
JEVČÁK;22
JOBÁK;22
JONES;22
JOSL;22
JOZEFY;22
JOŽKO;22
JÓZSA;22
JURAŠÍK;22
JURCZYK;22
JUSTICH;22
JÜTTNER;22
KABRIEL;22
KACAR;22
KACIAN;22
KAHANEC;22
KALČÁK;22
KALFAŘ;22
KALINAY;22
KALMÁR;22
KANKA;22
KAŠŠAI;22
KAWECKI;22
KAZÁK;22
KECSKÉS;22
KERBL;22
KERESZTES;22
KHOR;22
KIČURA;22
KILIK;22
KINDA;22
KIZEK;22
KLEANDR;22
KLEINERT;22
KLEPACZ;22
KLOBUŠICKÝ;22
KLVÁNEK;22
KLYSÁK;22
KOBL;22
KOCNA;22
KOFL;22
KOHUTIČ;22
KOCHLÍK;22
KOCHMANN;22
KOKOŠEK;22
KOKŠ;22
KOLÁTEK;22
KOLČÁK;22
KOLITSCH;22
KOLLA;22
KOLMISTR;22
KOLPEK;22
KOLROS;22
KONETZNÝ;22
KOPIŠ;22
KOPPA;22
KORBUT;22
KORČ;22
KORCHAN;22
KORUNA;22
KOSAK;22
KOSTRHON;22
KOTAJNY;22
KOTINSKÝ;22
KOULÁK;22
KOVÁŘŮ;22
KOZIC;22
KRABS;22
KRACMAN;22
KRAFFER;22
KRÁČAL;22
KRČAL;22
KREJNÍK;22
KREUZMANN;22
KRÉSA;22
KRIŠŤÁK;22
KRIVDA;22
KROJ;22
KRONES;22
KRUMER;22
KRYŠKE;22
KRÝDL;22
KRZOK;22
KRZYŽÁNEK;22
KSIAŽEK;22
KUBEN;22
KUBISTA;22
KUČAVA;22
KUDÍK;22
KUCHARSKI;22
KUCHVÁLEK;22
KUJOVSKÝ;22
KUNIK;22
KUNOR;22
KURZOK;22
KUSOVSKÝ;22
KUTÁČEK;22
KUTŇÁK;22
KUŤKA;22
KÜHTREIBER;22
KVASNÍK;22
KÝBL;22
LABOR;22
LAHNER;22
LAKY;22
LALIŠ;22
LANDGRÁF;22
LANDR;22
LANKOČÍ;22
LAURINEC;22
LÁHNER;22
LEGINDI;22
LESINA;22
LETZEL;22
LEVIČKA;22
LHOTAN;22
LIBA;22
LIEBZEIT;22
LIGURSKÝ;22
LICHKA;22
LIMPOUCH;22
LINDÁK;22
LIPANSKÝ;22
LIŠÁK;22
LIŠČINSKÝ;22
LÍŇA;22
LOKOS;22
LORBER;22
LOVÍŠEK;22
LUKAČÍK;22
LUKELE;22
LYSOŇ;22
MACHATKA;22
MACHOLD;22
MAJC;22
MAJNUŠ;22
MALEJOVSKÝ;22
MALUČKÝ;22
MALÚŠEK;22
MANCL;22
MARANČÁK;22
MARKUZZI;22
MARŠAL;22
MARYNIOK;22
MAŠTALÍŘSKÝ;22
MATEJČÍK;22
MATEJKO;22
MATEJKOVIČ;22
MATUŠČIN;22
MATŮŠEK;22
MAXIAN;22
MAZGAJ;22
MEDER;22
MEDVEDÍK;22
MECH;22
MELÁN;22
MENDREK;22
MERTENS;22
MEZEY;22
MĚLNICKÝ;22
MIGL;22
MICHELE;22
MICHNÍK;22
MILICKÝ;22
MILIS;22
MILTÁK;22
MINČÁK;22
MIRWALD;22
MIŠEJKA;22
MIŠKOV;22
MITKOV;22
MITROVSKÝ;22
MÍGL;22
MÍVALT;22
MLEJ;22
MOLDAN;22
MORAN;22
MORAWETZ;22
MORES;22
MORIS;22
MORSKÝ;22
MOSKALA;22
MOŠKO;22
MOTÁLEK;22
MŐSTL;22
MRKÝVKA;22
MUCZKA;22
MUDROŇ;22
MUKENŠNÁBL;22
MULTRUS;22
MUŠEK;22
MYDLOCH;22
NACHMÜLLER;22
NAJMR;22
NAZAROV;22
NEFFE;22
NEKOKSA;22
NEPEŘENÝ;22
NESEJT;22
NESHODA;22
NĚNÍČEK;22
NIEDERHAFNER;22
NIEDERMAYER;22
NOSÁKOVEC;22
NOŠČÁK;22
NOVOTA;22
NŮSEK;22
OCETNÍK;22
ODLER;22
OPPA;22
ORBÁN;22
ORTINSKÝ;22
ORTMANN;22
OSIF;22
OŠKRDA;22
OTYPKA;22
PAČ;22
PAĎOUK;22
PACHR;22
PAIKRT;22
PAJAS;22
PAJDA;22
PALUDA;22
PANKRATZ;22
PANÝR;22
PAPST;22
PAŘÍŽSKÝ;22
PASTEJŘÍK;22
PAULÁT;22
PAVLA;22
PAVOL;22
PÁŤAL;22
PECINKA;22
PEHE;22
PELUHA;22
PELZMANN;22
PERHÁČ;22
PERUTEK;22
PETREČEK;22
PETRUŇO;22
PEŤA;22
PFOHL;22
PIRNOS;22
PIVOVARNÍK;22
PLAJNER;22
PLATEK;22
PLAVECKÝ;22
PLÁTĚNKA;22
PLECA;22
PLENINGER;22
PLINCNER;22
PLOŠTICA;22
PLOTZER;22
PLZENSKÝ;22
PODEŠŤ;22
PODHORECKÝ;22
POJETA;22
POLEDŇA;22
POLITZER;22
POMYKÁČEK;22
PORUBČAN;22
POSTŘEDNÍK;22
PRAJZNER;22
PRAVENEC;22
PRIADKA;22
PRIATKA;22
PRIESNITZ;22
PRYSZCZ;22
PŘIBYLÍK;22
PSZCZÓLKA;22
PULPIT;22
PULZ;22
PUNAR;22
PUTERA;22
PŮST;22
RAČKOVIČ;22
RAIBR;22
RAJČA;22
RATHOUZSKÝ;22
RÁBOŇ;22
REGULA;22
REITSCHMIED;22
REJFÍŘ;22
REMETA;22
REPÁK;22
RETEK;22
RINGELHÁN;22
RINGL;22
RITNOŠÍK;22
RODE;22
RODRIGUEZ;22
RODRYČ;22
ROEDL;22
RYCHTÁRIK;22
RYKLÍK;22
ŘIČKA;22
SAIBERT;22
SAJKO;22
SAJVERA;22
SALACH;22
SANDER;22
SANKO;22
SÄCKL;22
SEPEŠI;22
SCHEUFLER;22
SCHIEL;22
SCHIERL;22
SCHILD;22
SCHLEHR;22
SCHLOSSAREK;22
SCHORNÝ;22
SCHUMA;22
SIEBENBÜRGER;22
SILÁK;22
SIPPL;22
SKRUTEK;22
SKŘÍČIL;22
SLÍVKO;22
SMITH;22
SONEK;22
SOSNOVSKÝ;22
SOUTOR;22
SPONAR;22
STANEC;22
STÁHALA;22
STELLA;22
STIBRAL;22
STOLARZ;22
STRAPÁČ;22
STRBÁČEK;22
STROKA;22
STROKOSZ;22
STŘEBOVSKÝ;22
STUPÁREK;22
SURMAY;22
SUTR;22
SVORADA;22
SZÁNTÓ;22
SZKORUPA;22
SZYMURDA;22
ŠAFÁRIK;22
ŠACHER;22
ŠALMAN;22
ŠANTÍN;22
ŠAROVEC;22
ŠEFLER;22
ŠENKAPOUL;22
ŠESTAUBER;22
ŠIFEL;22
ŠINKA;22
ŠIPON;22
ŠIŠA;22
ŠIŠMIŠ;22
ŠKRLÍK;22
ŠKROMACH;22
ŠLONC;22
ŠMATOLÁN;22
ŠMEIDLER;22
ŠMONDRK;22
ŠMORA;22
ŠNEBERG;22
ŠNEIBERG;22
ŠNIRCH;22
ŠNOBR;22
ŠNORBERT;22
ŠOMODI;22
ŠPACHMAN;22
ŠPATINKA;22
ŠPOUTIL;22
ŠRANK;22
ŠRANKO;22
ŠTAUDA;22
ŠTEMPROK;22
ŠTERNER;22
ŠTEYER;22
ŠTĚTAŘ;22
ŠTOLKA;22
ŠTOLLE;22
ŠTRAUF;22
ŠTUGEL;22
ŠUBARDA;22
ŠUBJAK;22
ŠUTÁK;22
ŠVADLEŇÁK;22
ŠVIHNOS;22
ŠVÍGLER;22
ŠVRČULA;22
TAČÍK;22
TAČNER;22
TAIBL;22
TAJMR;22
TAJTL;22
TANČOUZ;22
TARANDA;22
TASKA;22
TÁČNER;22
TEML;22
TĚMÍN;22
THOMANEK;22
TIBENSKÝ;22
TIHLÁŘ;22
TOBIAŠ;22
TOBIŠEK;22
TOLOCH;22
TOMANČÍK;22
TOMÁŠIK;22
TOMICKÝ;22
TOMM;22
TONHAUSER;22
TORAČ;22
TRÁVNICKÝ;22
TŘESKA;22
TŘESKÝ;22
TURBÁK;22
TVRZSKÝ;22
ŤAPŤUCH;22
UBRY;22
ULIČKA;22
ULLER;22
ULLWER;22
URBAŃCZYK;22
VACHL;22
VAJSKEBR;22
VAKULA;22
VARDŽÁK;22
VARNUŠKA;22
VAŘBUCHTA;22
VÁROŠ;22
VČELAŘÍK;22
VEJNOSKA;22
VEJSTRK;22
VEKRBAUER;22
VERBOVSKÝ;22
VERFL;22
VĚRNOCH;22
VIGH;22
VINCENCI;22
VIŠČOR;22
VIŠNOVSKÝ;22
VÍTKOVIČ;22
VOCHALA;22
VOLGEMUT;22
VOLTER;22
VOPATA;22
VORUDA;22
VOŠMÍK;22
VOŠTERA;22
VYSKUP;22
VYŠEHRAD;22
VYŽRAL;22
VÝBĚRA;22
WASSERBURGER;22
WEIDISCH;22
WEIKERT;22
WEINRICH;22
WESELOWSKI;22
WESSELY;22
WOWRA;22
WRONKA;22
WÜRZ;22
ZALUŽANSKÝ;22
ZÁBLACKÝ;22
ZÁDILSKÝ;22
ZÁŘICKÝ;22
ZÁZVŮREK;22
ZILCHER;22
ZMARZLÁK;22
ZRUN;22
ZUCH;22
ZYCHA;22
ŽEMBERI;22
ŽEMLÍK;22
ŽIPAJ;22
ŽMOL;22
ŽOFÁK;22
ŽYREK;22
ACHRER;21
AMENT;21
ARABASZ;21
ARNOŠ;21
AUERVEK;21
AUGUSTÝNEK;21
ÁČ;21
BALUCHA;21
BANIK;21
BARANYAI;21
BARBORÍK;21
BARTLÍK;21
BAŠKA;21
BATELA;21
BÁBORSKÝ;21
BÁLSKÝ;21
BÁRT;21
BENCE;21
BENČIČ;21
BENK;21
BENÝR;21
BEŇOVIČ;21
BERGLER;21
BESCHORNER;21
BIALOŇ;21
BIDLÁK;21
BIER;21
BÍCHA;21
BÍŠEK;21
BLABOL;21
BLASCH;21
BOBREK;21
BOČKAJ;21
BOHDANSKÝ;21
BOKIŠ;21
BON;21
BONKA;21
BORŠÍK;21
BORYS;21
BÓRIK;21
BÖGI;21
BÖHME;21
BRETH;21
BRILL;21
BRIOL;21
BRKAL;21
BROSKVA;21
BRUMEK;21
BRYOL;21
BUDĚJOVSKÝ;21
BUDĚJSKÝ;21
BUDNÍK;21
BUDZÁK;21
BUCHWALDEK;21
BULANDA;21
BURCAL;21
BURESCH;21
BURKOVEC;21
BUŠÁK;21
BUZÍK;21
BŮŠEK;21
CEKL;21
CELAR;21
CELLAR;21
CIHI;21
CINNA;21
CSÉMI;21
CUNDA;21
ČABELKA;21
ČAČKA;21
ČÁDA;21
ČEČMAN;21
ČECHOTA;21
ČERNOŠ;21
ČERNOVICKÝ;21
ČLUPEK;21
ČMARADA;21
ČMUHAŘ;21
ČÓKA;21
ČUDAN;21
ČUCHNA;21
ČUMPLÍK;21
DADAK;21
DAMIANIDIS;21
DAMU;21
DANICS;21
DANIŠKO;21
DARSA;21
DAUDA;21
DEINGRUBER;21
DELÍN;21
DERŠÁK;21
DIČKO;21
DIESL;21
DIRR;21
DITTMANN;21
DLHOPOLČEK;21
DOBAI;21
DOJIVA;21
DORAZÍN;21
DORICA;21
DORIČÁK;21
DOROTOVIČ;21
DRANČÁK;21
DRATNAL;21
DRAŽOVSKÝ;21
DRNKA;21
DRŠTIČKA;21
DUBAJ;21
DUBITZKÝ;21
DUDIČ;21
DURKÁČ;21
DURŠPEK;21
DYMANUS;21
DZUBA;21
EITLER;21
ENČEV;21
ENGLICH;21
ENGLISCH;21
ERLA;21
ERYCHLEB;21
ESCHLER;21
FABERA;21
FALCMAN;21
FALLADA;21
FANTURA;21
FEISTNER;21
FELBER;21
FIALÍK;21
FIEBICH;21
FIKRT;21
FINEK;21
FIŠPERA;21
FLIEGL;21
FLOR;21
FOFONKA;21
FORSZTÁK;21
FOTT;21
FRAIBIŠ;21
FRAJDL;21
FREIMAN;21
FRENDL;21
FRIŠMAN;21
FRONEK;21
FRŐMEL;21
FUCHMAN;21
FUNKE;21
FUNTY;21
GAIDA;21
GAJOVSKÝ;21
GALLINA;21
GALOCZ;21
GARAJA;21
GARCIA;21
GARDELKA;21
GAREIS;21
GARGELA;21
GART;21
GATĚK;21
GATYÁS;21
GAŤAŘÍK;21
GÁBR;21
GÄNSLER;21
GĄSIOR;21
GEBEK;21
GEBELT;21
GENČÚR;21
GÉCI;21
GIRÁŠEK;21
GITTLER;21
GNOL;21
GOCH;21
GOLTSCH;21
GONTKOVIČ;21
GOŽO;21
GŐTH;21
GRATIAS;21
GRÁBNER;21
GREŠO;21
GRIGEL;21
GROLIG;21
GROZMAN;21
GRYCMAN;21
GULÁN;21
GUNIŠ;21
GURIN;21
GUŠLBAUER;21
GÚTH;21
GÜTTER;21
GWUZD;21
GYNGO;21
HAAN;21
HABALA;21
HACAR;21
HADERER;21
HAINDL;21
HAMPAPA;21
HAMTIL;21
HANÁČÍK;21
HANIK;21
HANTYCH;21
HANYÁŠ;21
HANZLOVSKÝ;21
HASLINGER;21
HAŠČÁK;21
HAUŠILD;21
HAVLATA;21
HAVLICA;21
HEINCL;21
HEITEL;21
HEJLÍČEK;21
HENZEL;21
HERBRICH;21
HERYCH;21
HERZAN;21
HICZ;21
HINER;21
HLÍSTA;21
HLOBÍLEK;21
HLUSIČKA;21
HNĚDKOVSKÝ;21
HNĚTKOVSKÝ;21
HŇUP;21
HOC;21
HODÁK;21
HOCHGESANDT;21
HOLAJN;21
HOLINGER;21
HOLOMÁČ;21
HOLZBACH;21
HOMMER;21
HONZŮ;21
HOŠÍK;21
HRČKULÁK;21
HRIČINA;21
HRIN;21
HRKALÍK;21
HRYZLÁK;21
HŘEŠIL;21
HULE;21
HUMŇAL;21
HUNKES;21
HVÍŽĎ;21
HVOZDECKÝ;21
HYKMAN;21
CHALCAŘ;21
CHLPÍK;21
CHRISTIAN;21
CHROMIK;21
CHYTÍLEK;21
IMBER;21
IRCING;21
IRRA;21
JACHNÍK;21
JANIUREK;21
JANOTTA;21
JANŠTO;21
JANULA;21
JANŮJ;21
JAROŠČÁK;21
JÁL;21
JÁTI;21
JELEŃ;21
JILG;21
JIRČÁK;21
JOHANNES;21
JOSEFIK;21
JOVANOVIČ;21
JUŘEK;21
KACL;21
KAČERIAK;21
KAČÍK;21
KADORA;21
KAGÁNEK;21
KAHAJ;21
KALČIC;21
KALLAS;21
KALUSEK;21
KARA;21
KARČ;21
KARDINÁL;21
KAULER;21
KAURA;21
KAUTMAN;21
KAVALEK;21
KAZAR;21
KEDRŠT;21
KEJNOVSKÝ;21
KERNAL;21
KESTNER;21
KESZEGH;21
KILLIAN;21
KINCEL;21
KINCLER;21
KIRŠ;21
KLABZUBA;21
KLAJBA;21
KLAJMON;21
KLEMPERA;21
KLIMANT;21
KLINGORA;21
KLINKE;21
KLOČEK;21
KLOUBSKÝ;21
KLOUZEK;21
KLOUŽEK;21
KLUČAR;21
KNĚNICKÝ;21
KNILL;21
KŇÁVA;21
KOBAN;21
KOBZÁŇ;21
KOLCUN;21
KOLDAS;21
KOLINGR;21
KOLÍK;21
KOLLÁTOR;21
KOMM;21
KONARSKI;21
KONARSKÝ;21
KOPER;21
KOPITZ;21
KOSTOMLATSKÝ;21
KOSTOREK;21
KOTNOUR;21
KOVAĹ;21
KOZMON;21
KOZOK;21
KRAMAR;21
KRASŇÁK;21
KRATINOHA;21
KRČMARSKÝ;21
KREINER;21
KREUZZIEGER;21
KRIM;21
KRIŠAL;21
KRIVÝ;21
KŘÁK;21
KŘEŠ;21
KŘEVKÝ;21
KŘIVOŇ;21
KŘÍTEK;21
KŠÍKAL;21
KUBATÍK;21
KUBIC;21
KUCÍN;21
KUCHAROVIČ;21
KULKUS;21
KUMSTÝŘ;21
KUNCEK;21
KURÁŽ;21
KURYLUK;21
KURZVEIL;21
KÜFNER;21
KÜNSTLER;21
KVĚŠ;21
KYLIAN;21
KYPĚNA;21
KYRIÁN;21
KYŠPERSKÝ;21
KÝN;21
LACA;21
LAJCMAN;21
LAJMAR;21
LALUHA;21
LAMATA;21
LANDECKÝ;21
LANDGRAF;21
LANDT;21
LANDYŠ;21
LAUTERKRANC;21
LÁSZLO;21
LEGEMZA;21
LECHMAN;21
LEISCHNER;21
LEMÁK;21
LENDLER;21
LEŇKO;21
LERACH;21
LIČÁK;21
LIESER;21
LINERT;21
LIZEC;21
LOBOVSKÝ;21
LODINSKÝ;21
LONÍK;21
LORITZ;21
LUSTIK;21
LUŠŇÁK;21
LÚČAN;21
MACUR;21
MACUREK;21
MACÚCH;21
