text příjmení;četnost
FOLBERGER;1
FOLDINOVÁ;1
FOLDYNA;1
FOLENVAYDER;1
FOLKELOVÁ;1
FOLKOVÁ;1
FOLLRICH;1
FOLLRICHOVÁ;1
FOLOMEEVA;1
FOLTANOVÁ;1
FOLTANOVIČOVÁ;1
FOLTIN;1
FOLTINOVÁ;1
FOLTYS - SAMÁNKOVÁ;1
FOLTÝN;1
FOLVARČÍKOVÁ;1
FOLVARČNÁ;1
FOLWARCZNA;1
FOLWARCZNY;1
FOLYUSHNYK;1
FOĽTÁNOVÁ;1
FOMAVA;1
FOMCHENKO;1
FOMIN;1
FOMINOVA;1
FOMINYCHOVÁ;1
FOMINYKH;1
FOMYNA;1
FONAI;1
FONAREVA;1
FONAROVA;1
FONGUSOVÁ;1
FONIOKOVÁ;1
FONODOVÁ;1
FONOVA;1
FONSECA SARDÁ;1
FONT VILLANUEVA;1
FONTANA;1
FONTOSH;1
FONVILLE;1
FONYAK;1
FOOUKALOVA;1
FORBERGER;1
FORD;1
FORESOVÁ;1
FORESTI IN ROMANINI;1
FORETOVÁ;1
FORGÁCSOVÁ;1
FORGER;1
FORGIONE;1
FORHACHI;1
FORINOVÁ;1
FORISHKA;1
FORIŠEKOVÁ;1
FORLITA;1
FORMAN;1
FORMANDLOVÁ;1
FORMANKOVA;1
FORMANOVÁ AUSTRIA;1
FORMÁČKOVÁ;1
FORMÁČKOVÁ DOROGOVCEVA;1
FORMÁNEK;1
FORMICA;1
FORMINA;1
FORMOS;1
FORNADĽOVÁ;1
FORNALCZYK;1
FORNALSKA;1
FORNŮSKOVÁ;1
FOROSTYNA;1
FORRAIOVÁ;1
FORRÓ;1
FORRÓOVÁ;1
FORSYTHE;1
FORSYUK;1
FORŠTOVÁ;1
FORTELNA;1
FORTESCUE;1
FORTIZ MURILLO;1
FOŘT;1
FOŘTLOVÁ;1
FOSS;1
FOSTOVA;1
FOSTYK;1
FOSUAAH;1
FOTIOU;1
FOTOPULU;1
FOŤKOVÁ;1
FOUBISTER;1
FOUBÍKOVÁ;1
FOUČKOVÁ LAZORKO;1
FOUKALOVÁ;1
FOULNETSKA;1
FOULOULI;1
FOUNTOUKIDOU;1
FOURIE;1
FOUROVÁ;1
FOURRÉ;1
FOUSOVÁ;1
FOVRIN;1
FOVRISH;1
FOX;1
FOYE;1
FOYNETSKA;1
FOZEKOSH;1
FÓGELOVÁ;1
FÓNADOVÁ;1
FÓNODOVÁ;1
FÖLDEŠOVÁ;1
FÖRDÖSOVÁ;1
FÖVÉNYESOVÁ;1
FÖZÖOVÁ;1
FŐRTSCHOVÁ;1
FRACZAK;1
FRAI;1
FRAISSE DOLIMPIO;1
FRAITOVÁ;1
FRAJBIŠOVÁ;1
FRAJMANOVÁ;1
FRAK;1
FRALOVA;1
FRANCÁNOVÁ;1
FRANCISCIOVÁ;1
FRANCO CERAME;1
FRANCUCHOVÁ;1
FRANCUZIAK;1
FRANČÁKOVÁ;1
FRANČEKOVÁ;1
FRANČIAKOVÁ;1
FRANČOKOVÁ;1
FRANČOVÁ;1
FRANDELOVÁ;1
FRANDOFEROVÁ;1
FRANIOKOVÁ;1
FRANKEN;1
FRANKIEWICZ;1
FRANKOVA;1
FRANKOVSKÁ;1
FRANTÁLOVÁ;1
FRANTEL;1
FRANTIŠÁKOVÁ;1
FRANTIŠKOVÁ;1
FRANTIŠOVÁ;1
FRANTOVA BULLOZ;1
FRANTS;1
FRANTSEVA;1
FRANTSKEVITCH;1
FRANTSUZ;1
FRANTUZ;1
FRANZKÁ;1
FRASER;1
FRASH;1
FRASIER;1
FRASYNYUK;1
FRAŠTO;1
FRATESCU;1
FRATTO;1
FRAUCIEL;1
FRAYND;1
FRAZAO;1
FRAZZINI;1
FRÁGNEROVÁ;1
FRĄCZYK;1
FRČOVÁ;1
FREDERICK;1
FREDRIKSSON;1
FREEDLAND;1
FRECHKO;1
FREIDIN;1
FREIMANOVÁ;1
FREINEKOVÁ;1
FREIOVÁ;1
FREISEN;1
FREISLEROVÁ;1
FREITAS;1
FREJKOVA;1
FREMLOVÁ;1
FREMROVÁ;1
FRENGLOVÁ;1
FRENCH;1
FREUDENSCHUSS;1
FREYDLINA;1
FREYER;1
FREYEROVÁ;1
FREYNAK;1
FRGELCOVÁ;1
FRICOVÁ;1
FRIČOVSKÁ;1
FRIDELOVÁ;1
FRIDLOVA;1
FRIDMAN;1
FRIDMANOVÁ;1
FRIDRICH;1
FRIDRYKOVA;1
FRIEDERYOVÁ;1
FRIEDLOVA;1
FRIEDMAN;1
FRIEDMANN;1
FRIEDRICHOVA;1
FRIESS-SCHANZER;1
FRIGNANI;1
FRIMPOMAAH;1
FRIPPIAT;1
FRIS;1
FRISCHEISEN;1
FRISCHMANN;1
FRISCHOVÁ;1
FRIŠOVÁ;1
FRIŠTIKOVÁ;1
FRITSCHEROVA;1
FRITSCHOVÁ;1
FRITZ;1
FRITZOVÁ;1
FRIZEN;1
FRIZORGER;1
FRKAL;1
FRLIČKOVÁ;1
FRNČÍKOVÁ;1
FRNKOVÁ;1
FROBEL;1
FROLÍK;1
FROLLOVÁ;1
FROĽOVÁ;1
FRONCZAK;1
FRONCZAK ROGERS;1
FROŇKOVÁ;1
FROSCHOVÁ;1
FROST;1
FROSTOVÁ ZHENG;1
FROYUK;1
FRÓLOVÁ;1
FRŐHLICHOVÁ;1
FRŤALOVÁ;1
FRUHWIRTOVÁ;1
FRULENKO;1
FRUMUZACHI;1
FRUNIOVÁ;1
FRUNTASU;1
FRYČEROVÁ;1
FRYDLOVÁ;1
FRYDRYKH;1
FRYDRYKOVA;1
FRYDRÝŠKOVÁ;1
FRYKOVÁ;1
FRYMLOVÁ;1
FRYS;1
FRYSOVÁ;1
FRYŠTACKÁ;1
FRÝBLOVÁ;1
FRÝBOVÁ;1
FRZONOVÁ;1
FTÁČNÍKOVÁ;1
FUČÍK;1
FUČOVÁ;1
FUDROVÁ;1
FUELOEP;1
FUENTES MORA;1
FUENTES ORTIZ;1
FUFALKO;1
FUGLEWICZ;1
FUGLEWICZOVÁ;1
FUGOVÁ;1
FUCHAK;1
FUCHSLEITNEROVÁ;1
FUCHSOVA;1
FUJAČKOVÁ;1
FUJAKOVÁ;1
FUJAROVIČOVÁ;1
FUJDIAROVÁ;1
FUJERÍKOVÁ;1
FUJEROVÁ;1
FUJIMOTO;1
FUJIMURA;1
FUKA;1
FUKALYAK;1
FUKHS;1
FUKOVÁ MEGYESI;1
FUKS;1
FUKSZIOVÁ;1
FUKUDA;1
FUKUCHI;1
FULARA;1
FULEA;1
FULEI;1
FULEY;1
FULIEROVÁ;1
FULJEROVÁ;1
FULLER;1
FULMEKOVÁ;1
FULNEČKOVÁ;1
FULULI;1
FUNDOVÁ WADA;1
FUNDURYAK;1
FUŇAKOVÁ;1
FUPŠOVÁ;1
FURBACH;1
FURDA;1
FURDECKAJA;1
FURDELO;1
FURDETSKAYA;1
FURDÍKOVÁ;1
FURHALYUK;1
FURIANOVÁ;1
FURIC;1
FURINDOVÁ;1
FURIOVÁ;1
FURIŠ;1
FURIV;1
FURJELOVÁ;1
FURLET;1
FURMANOVÁ;1
FURMANYUK;1
FURMÁNKOVÁ;1
FURNESS;1
FUROTA;1
FUROVÁ;1
FURSA;1
FURSJAK;1
FURSOVÁ;1
FURSOVYCH;1
FURSYK;1
FURTAK;1
FURTAYEVA;1
FURTIKOVA;1
FURTIY;1
FURTUNA;1
FURUHEIM;1
FURYKEVYCH;1
FURZIKOVA;1
FUS;1
FUSHCHICH;1
FUSOVÁ;1
FUSSOVÁ;1
FUTAI;1
FUTALASH;1
FUTÁKOVÁ;1
FUTEJOVÁ;1
FUTERKO;1
FUTORSKA;1
FUTOV;1
FUTRAK;1
FUTROŠOVÁ;1
FUTULUYCHUK;1
FUYAROSH;1
FUZÁKOVÁ;1
FÚROVÁ;1
FÚSKOVÁ;1
FÜCHSOVÁ;1
FÜLEOVÁ;1
FÜLÖPOVÁ;1
FÜLÖPPOVÁ;1
FÜRBACHEROVÁ;1
FÜRBACHOVÁ;1
FÜRST GEB. MAYER;1
FÜRSTOVÁ;1
FÜSSEL;1
FÜZÉKOVÁ;1
FYLONYCH;1
FYLYK;1
FYLYMONOVA;1
FYSHCHUK;1
FYSYNA;1
FYSYUK;1
FYSYUN;1
GABALEBE;1
GABCOVA;1
GABDULLINA;1
GABETS;1
GABLE;1
GABOR;1
GABORČÁKOVÁ;1
GABORÍKOVÁ;1
GABOV;1
GABÓDOVÁ;1
GABRHELOVÁ;1
GABRIAN;1
GABRIČIDZE;1
GABRIEL;1
GABRIELYAN;1
GABRICHIDZE;1
GABRILUK;1
GABRIŠKOVÁ;1
GABRÍKOVÁ;1
GABRUS;1
GABULOVÁ;1
GABUNIA;1
GABURICI;1
GABUROVÁ;1
GABYSHEVA;1
GABZDILOVA;1
GAC;1
GACEK;1
GACOV;1
GAČKOVÁ;1
GADEBSKAYA;1
GADIREDDI;1
GADIREDDI VENKATA;1
GADJANOVA;1
GADMASH;1
GADO;1
GADOVÁ;1
GADZHIMURADOVA;1
GADZIŇSKA;1
GADŽOROVÁ;1
GADŽOVÁ;1
GAESSL;1
GAEVA;1
GAFAROVA;1
GAFFENOVÁ;1
GAFFNEY;1
GAFYAK;1
GAGINA;1
GAGKA;1
GAGLOEVA;1
GAGO MARTINEZ;1
GAGRO;1
GAGU;1
GAGULKINA;1
GAHAF;1
GAHÉROVÁ;1
GAHÍROVÁ;1
GACHOVÁ;1
GAIBU;1
GAIDACH;1
GAIDAR;1
GAIDARBEKOVA;1
GAIDASENCO;1
GAIDUKOVA;1
GAILLARD;1
GAINA;1
GAINTY;1
GAINULINOVÁ;1
GAIPOVA;1
GAIVANOVITCH;1
GAJAC;1
GAJACOVÁ;1
GAJDARBEKOVA;1
GAJDÁCSOVÁ;1
GAJDÁROVÁ;1
GAJDOŠ;1
GAJDOŠČÁKOVÁ;1
GAJDOŠTÍNOVÁ;1
GAJDÚŠKOVÁ;1
GAJEVA;1
GAJIC;1
GAJIČ;1
GAJOVSKÁ;1
GAJU;1
GALABOVA BELEVA;1
GALADŽJAN;1
GALAGOVETS;1
GALAJ;1
GALAJ ŠKODNÁ;1
GALAKTIONOVA;1
GALAMASYUK;1
GALAMBOSIOVÁ;1
GALAMBOŠOVÁ;1
GALAMBOVÁ;1
GALAN;1
GALANI;1
GALARASOVÁ;1
GALAS;1
GALASUN;1
GALATCHI;1
GALÁDOVÁ;1
GALÁNKOVÁ;1
GALÁŘ/GALÁŘOVÁ;1
GALBAASAMBUU;1
GALBAATAR;1
GALCIKOVA;1
GALCZAK;1
GALČÍKOVÁ;1
GALDAA;1
GALDOVÁ;1
GALDUNOVÁ;1
GALEAS;1
GALEŠIČ;1
GALEŠTOKOVÁ;1
GALET;1
GALETCHI;1
GALCHAK;1
GALCHENKO;1
GALIC;1
GALICOVÁ;1
GALIEVA;1
GALIGUZOVA;1
GALICH;1
GALICHEVSKA;1
GALIJAŠ;1
GALIKOVÁ;1
GALIMOVA;1
GALISHNIKOVA;1
GALIŠINOVÁ;1
GALIŠINOVÁ IVANOVA;1
GALIT;1
GALIULINA;1
GALÍKOVÁ;1
GALLAGHER;1
GALLARDO BRUNET;1
GALLARDO RODRIGUEZ;1
GALLATOVÁ;1
GALLEGO MONTOYA;1
GALLEGOS RIOS;1
GALLÉE;1
GALLI;1
GALLÍKOVÁ;1
GALLO;1
GALLOVIČOVÁ;1
GALLYOVÁ;1
GALMISOVA;1
GALONSKAYA;1
GALOUZKOVÁ;1
GALOWICZ;1
GALPERINA;1
GALSANBAYAR;1
GALSANGELEG;1
GALSANJAV;1
GALSANPERLEE;1
GALŠNAJDEROVÁ;1
GALTEVA;1
GALTZORIGT;1
GALUGA;1
GALUKHINA;1
GALUSCENCO;1
GALUSEK;1
GALUSHKA;1
GALUSHKO;1
GALUSHKOVA;1
GALUSTOVA;1
GALUSZKOVÁ;1
GALUŠČAKOVÁ;1
GALVEZ BERAUN;1
GALYASOVÁ;1
GALYAUTDINOVA;1
GALYNINA;1
GALYNSKA;1
GALYUK;1
GAMALEI;1
GAMALEJ;1
GAMALEYA;1
GAMARNIK;1
GAMART;1
GAMARTS;1
GAMBAĽOVÁ;1
GAMCOVÁ;1
GAMDJIANOVA;1
GAMGIYA;1
GAMIL;1
GAMKRELIDZE;1
GAMLAJYAN;1
GAMLIY;1
GAMOŃ;1
GAMRÁTOVÁ;1
GAMROTOVÁ;1
GAMULAEVA;1
GAMURAK;1
GAMZAEVA;1
GAN;1
GANACHARI;1
GANAJOVÁ;1
GANAREVA;1
GANBATOVÁ;1
GANBAYAR;1
GANBÁTAROVÁ;1
GANBOLDOVÁ;1
GANCARČIKOVÁ;1
GANCARČÍKOVÁ;1
GANCZARCZYK;1
GANCZAREK;1
GANČÁROVÁ;1
GANČEVA;1
GANČEVOVÁ;1
GANDAN;1
GANDASH;1
GANDINA;1
GANDIOVÁ;1
GANDRABUR;1
GANDZELOVA;1
GANDZHUK;1
GANDZYUK;1
GANENCU;1
GANETSKAYA;1
GANGAA;1
GANGAN;1
GANGNUS;1
GANCHAR;1
GANIBEGOVIĆ;1
GANID;1
GANIYEVA;1
GANJALIYEVA;1
GANJUUR;1
GANKOVA;1
GANNOCHENKO;1
GANOL;1
GANOVS´KA;1
GANSER;1
GANSHYNA;1
GANSLEROVA;1
GANTSETSEGOVÁ;1
GANTULGA;1
GANTUYAA;1
GANUSHCHAK;1
GANYCH;1
GANZORIG;1
GANZUL;1
GANZURKH;1
GANŽA;1
GAOATSWE;1
GAPANYUK;1
GAPČOVÁ;1
GAPCHENKO;1
GAPIENKO;1
GAPIIENKO;1
GAPONENKO;1
GAPONENKOVA;1
GAPONĚNKO;1
GAPONCHYK;1
GAPOŇENKO;1
GAPP;1
GAPPOEVA;1
GARABAGIU;1
GARACINSCHI;1
GARADŽAJEVA;1
GARAFFA;1
GARAGIĆ;1
GARAIOVÁ;1
GARAMJAL;1
GARASHCHAK;1
GARAYOVÁ;1
GARAZ;1
GARAZDIY;1
GARAZHUN;1
GARAŽIOVÁ;1
GARBARCHUK;1
GARBATOVSCHI;1
GARBATSEVICH;1
GARBIAROVÁ;1
GARBINSKA;1
GARBOVA;1
GARBOVSKAJA;1
GARCES;1
GARCIA BREZOT;1
GARCIA BRUNUEL;1
GARCIA FRAGA;1
GARCIA GAGO;1
GARCIA GARCIA;1
GARCIA GONZALES;1
GARCIA HERRERA;1
GARCIA LEON;1
GARCIA SALAS;1
GARCIA SANCHEZ;1
GARCIA SEVIL;1
GARCÍA GUERRA;1
GARDABURA;1
GARDAMAN;1
GARDAVSKÁ;1
GARDENER;1
GARDEVA;1
GARDOŃ;1
GARDOŇOVÁ;1
GARENSKAJA;1
GARGALÍKOVÁ;1
GARGAŠOVA;1
GARGAT;1
GARID;1
GARIDGAI;1
GARINA;1
GARIP;1
GARIPOVÁ;1
GARKAVENKO;1
GARKAVENKOVA;1
GARKOVENKO;1
GARMATYUK;1
GARNEKOVÁ;1
GARRAD;1
GARREAU;1
GARSTKA;1
GARTMAN;1
GARTNER;1
GARUTA;1
GARVALÍKOVÁ;1
GARVAT;1
GARYAPOVA;1
GARZA DE LA GARZA;1
GARZA DE SAENZ;1
GASANOVÁ;1
GASCA;1
GASHKO;1
GASIANEC;1
GASILOVA;1
GASIMOVA;1
GASIOR;1
GASIUNAITE DEMČENKO;1
GASIY;1
GASKO;1
GASNIKOVA;1
GASPARIK;1
GASPAROVÁ;1
GASPAROVIČOVÁ;1
GASPÁROVÁ;1
GASSANOVA;1
GASSENMAIER;1
GASSNER;1
GASTEVA;1
GASTNEROVÁ;1
GASYLOVA;1
GASYMOVA;1
GASYUK;1
GASZCZYKOVÁ;1
GAŠI;1
GAŠPAR;1
GAŠPARCOVÁ;1
GAŠPARIKOVÁ;1
GAŠPAROVÁ -SCHNABEL;1
GAŠPAROVIČOVÁ;1
GAŠPÁRKOVÁ;1
GAŠPÁROVÁ;1
GAŠPERCOVÁ;1
GAŠPEROVÁ;1
GAŠPIERIKOVÁ;1
GATAULLINA;1
GATEK;1
GATĚKOVÁ;1
GATIALOVÁ;1
GATICHOVÁ;1
GATKO;1
GATMANIUC;1
GATS;1
GATYÁSOVÁ;1
GATYLO;1
GAUBEOVÁ;1
GAUBICOVÁ;1
GAUBMANNOVÁ;1
GAUBOVÁ;1
GAUDYN;1
GAUKA;1
GAULT;1
GAUROVÁ;1
GAUSE VEGA;1
GAUTHIER;1
GAVAA;1
GAVALCOVÁ;1
GAVALIEROVÁ;1
GAVCSÍKOVÁ;1
GAVENDOVA;1
GAVKALYUK;1
GAVLASOVÁ;1
GAVLÍKOVÁ;1
GAVOROVÁ;1
GAVRAILOVA;1
GAVRANOVIČOVÁ;1
GAVRECKÁ;1
GAVRICI;1
GAVRIĆ;1
GAVRIČ;1
GAVRILCHIK;1
GAVRILINA;1
GAVRILITA;1
GAVRISH;1
GAVRONOVÁ;1
GAVRUNOVÁ;1
GAVRÚŇOVÁ;1
GAVRYLASH;1
GAVRYLEŠKO;1
GAVRYLIV;1
GAVRYSHCHUK;1
GAVTS;1
GAVUCHAK;1
GAVUROVA;1
GAVYUK;1
GAWLASOVÁ;1
GAWRIS KAČÍREK;1
GAWRYLO;1
GAWURA;1
GAYBOVICH;1
GAYDALOVYCH;1
GAYDAMASHKO;1
GAYDARDZHIEVA;1
GAYDARSKÁ;1
GAYDARZHI;1
GAYDAY;1
GAYDEYCHUK;1
GAYDUCHENYA;1
GAYIV;1
GAYKALOVA;1
GAYNAZAROVA;1
GAYNUTDINOVA;1
GAYNYUK;1
GAYSINA;1
GAZAGNE;1
GAZARIAN;1
GAZARYANTS;1
GAZÁRKOVÁ;1
GAZDYK;1
GAZE;1
GAZIEVA;1
GAZIOVA;1
GAZIYEVA;1
GAZSIOVÁ;1
GAZUR ALAVI ADL;1
GAZUROVÁ;1
GAŽOVÁ;1
GAŻOVA;1
GÁBELOVÁ;1
GÁBER;1
GÁBORÍKOVÁ;1
GÁBRIŠOVÁ;1
GÁGORÍKOVÁ;1
GÁL;1
GÁLFYOVÁ;1
GÁLLOVÁ;1
GÁLNÉ GYURCSÓ;1
GÁLÓCZYOVÁ;1
GÁLUSOVÁ;1
GÁŇOROVÁ;1
GÁPLOVSKÁ;1
GÁŤOVÁ;1
GÁŽIKOVÁ;1
GÄNGER;1
GDOWICZ;1
GEBAUER;1
GEBAUEROVÁ;1
GEBELOVA;1
GEBERT;1
GEBHARDTOVÁ;1
GEBHART;1
GEBICKA;1
GEBRAAD BRONSCHEER;1
GECEJOVÁ;1
GECKOVÁ;1
GEDEONOVÁ;1
GEDEROVÁ;1
GEDEVANIŠVILI;1
GEDEVANIŠVILI KVAS;1
GEDVILIENE;1
GEFFROY KONŠTACKÝ;1
GEGENAVA;1
GEGOVSKASTOJANOVSKA;1
GEGOVSKI;1
GECHEVA;1
GEIER;1
GEIJSEN;1
GEIS BRODSKÝ;1
GEISSELOVÁ;1
GEISSENHAINER;1
GEISSLEROVÁ;1
GEIST;1
GEISTOVÁ;1
GEITMANN AKRITHAKI;1
GEKAS;1
GEKMANYUK;1
GELAČÁKOVÁ;1
GELAČIKOVÁ;1
GELATKOVÁ;1
GELETIY;1
GELETOVÁ;1
GELEY;1
GELISCHANOW;1
GELLER;1
GELLERT;1
GELMI;1
GELSHTEYN;1
GELTLOVÁ;1
GELVER;1
GEĽANOVÁ;1
GEMBA;1
GEMBALCZYKOVÁ;1
GEMBECOVÁ;1
GEMBERA;1
GEMERSKÁ;1
GENČEVA;1
GENDENBAT;1
GENDENDARAM;1
GENDLER;1
GENDRON;1
GENDYCH;1
GENDZYUR;1
GENEBERG;1
GENESIO;1
GENET;1
GENIENE;1
GENIES;1
GENIK;1
GENIS;1
GENSERKOVÁ;1
GENSETSKA;1
GENSIROVSKA;1
GENTILI;1
GENTON;1
GENUARDI;1
GEORGI;1
GEORGIADISOVÁ;1
GEORGIEVOVA;1
GEORGIYANU;1
GEPPERT;1
GERADZE;1
GERARD;1
GERASENKOVA;1
GERASEVA;1
GERASHCHENKO;1
GERASIMOVICH;1
GERASIMOVSKA;1
GERASKOVA;1
GERASSIMOVA;1
GERASSIMTCHIK;1
GERASYMIV;1
GERASYMYUK;1
GERÁKOVÁ;1
GERBEEVA;1
GERBER;1
GERCEN;1
GERČÁKOVÁ;1
GERDŽIKOVÁ;1
GERECOVÁ;1
GEREGA;1
GERELT;1
GERELTSATSRAL;1
GERENDOVÁ;1
GEREOVÁ;1
GERÉCZOVÁ;1
GERGALO;1
GERGARDT;1
GERGEL;1
GERGIŠÁK;1
GERGOŠOVÁ;1
GERGOVSKÁ;1
GERHARD;1
GERHARDTOVÁ;1
GERCHAK;1
GERIČ DOBROJEVIČ;1
GERIKOVÁ;1
GERISCHEROVÁ;1
GERKENOVÁ;1
GERLAN;1
GERLICIOVÁ;1
GERLICZYOVÁ;1
GERLICH;1
GERLINGER;1
GERLINGOVÁ;1
GERLIVANOVA;1
GERMAN;1
GERMANCHUK;1
GERMANN;1
GERMANOVA;1
GERNÁTOVÁ;1
GERNEŠOVÁ;1
GERNICHENKO;1
GEROČOVÁ;1
GEROJEVA;1
GEROLTOVÁ;1
GEROVÁ;1
GERSHBURG;1
GERSHFELD;1
GERSHTUN;1
GERSTBERGEROVÁ;1
GERSTNER;1
GERŠIČOVÁ;1
GERTSOVA;1
GERTSYUK;1
GERYLO;1
GERYSH;1
GESHAKOVA;1
GESCHNATTELOVÁ;1
GESCHWANDTNEROVÁ;1
GESTER;1
GESUI;1
GEŠKOVÁ;1
GEŠNÁBLOVÁ;1
GEŠOVÁ;1
GEŠPEROVÁ;1
GETAARALUWA LEKAMLAGE;1
GETS;1
GETSENKO;1
GETSOVA;1
GETSYANYN;1
GEUENS;1
GEVA;1
GEVAERT;1
GEVKO;1
GEVORGJAN;1
GEVORGJANOVÁ;1
GEVORGYAN/GEVORGJAN;1
GEYDAROVA;1
GEYER;1
GEYETS;1
GEZAHEGNE HABTEMARIAM;1
GÉBLOVÁ;1
GÉCI BOROVÁ;1
GÉDUŠOVÁ;1
GĘBALOVÁ;1
GHADHAB;1
GHAED;1
GHAFOOROVÁ;1
GHAHRAMANYAN;1
GHAMBARYAN;1
GHANAM;1
GHARSAYAN;1
GHAVIMI;1
GHEORGHE;1
GHEORGHIEVA;1
GHEORGHINA;1
GHEORGHITA;1
GHERASIM;1
GHERBER;1
GHERCIU;1
GHERGHILIJIU;1
GHERTA;1
GHESELE;1
GHIDIREMSCAIA;1
GHILETCHI;1
GHILINSCHI;1
GHIMPU;1
GHIYAS;1
GHUKASYANOVÁ;1
GIAMPAOLI;1
GIANG MY;1
GIANG THI KIM;1
GIANGOVÁ;1
GIANINO SANCHEZ;1
GIAP THI;1
GIAP THI DIEU;1
GIAPOVÁ;1
GIBB;1
GIBBONS;1
GIBIM DE MATTOS;1
GIBLOVA;1
GIČOVÁ;1
GIČUNCOVÁ;1
GIDDINGS;1
GIDREVICH;1
GIDUŠKOVÁ;1
GIECIOVÁ;1
GIEDRIENE;1
GIELZYŃSKA;1
GIENKO;1
GIERCZUSZKIEWICZOVÁ;1
GIERECZKO;1
GIERLINSKA;1
GIERMAKOWSKA;1
GIERTLIOVÁ;1
GIESE;1
GIESEN VAN HEUGTEN;1
GIESSMANN;1
GIFFEN;1
GIGACOVÁ;1
GIGON KREJCI;1
GIKALOV;1
GIKOV;1
GIL;1
GILBERT;1
GILDER;1
GILDHUIS;1
GILEVA;1
GILIK;1
GILILOV;1
GILL;1
GILLAR;1
GILLE NISTOR;1
GILLEBO;1
GILLET;1
GILLIER;1
GILLIGOVÁ;1
GILLIS;1
GILLOGLY;1
GILLOVÁ;1
GILLYER;1
GILMULLINA;1
GILNER;1
GIMENEZ FLACHS NÓBREGA;1
GIMENEZOVÁ;1
GIMODEEVA;1
GIMOVÁ;1
GINČEVA;1
GINDLOVÁ;1
GINGRICH;1
GINN;1
GINTEROVÁ;1
GIORGADZE;1
GIORGOBIANI;1
GIRA;1
GIRALDO OCAMPO;1
GIRARD;1
GIRAŠKOVÁ;1
GIREK;1
GIRENKO;1
GIRFANOVA;1
GIRCHAK;1
GIRCHENKO;1
GIRIK;1
GIRKIN;1
GIRLING;1
GIRNA;1
GIRNYAK;1
GIROVÁ;1
GIRSTLOVÁ;1
GIRYAK;1
GISCA;1
GISEM;1
GISMATULLINA;1
GITU;1
GIUBILATO;1
GIULMALIIEVA;1
GIUSTI;1
GIZATULLINA;1
GIZDATULLINA;1
GIZEKING;1
GIZOVÁ;1
GÎRNAJA;1
GJABLOVÁ;1
GJATA;1
GJERGJI;1
GJIGALI;1
GJOKAJ;1
GJOKRUSHI;1
GJONLLESHAJ;1
GLADIČOVÁ;1
GLADIY;1
GLADKA;1
GLADKOVOVÁ;1
GLADKOVSKAIA;1
GLADKYKH;1
GLADOUCHTCHAK;1
GLADUNEAC;1
GLADUSH;1
GLADYSH;1
GLAGOLEVA;1
GLAGOVSKA;1
GLAICHOVÁ;1
GLAJCAR;1
GLAJCAROVÁ;1
GLAJCHOVÁ;1
GLANTZ;1
GLAS;1
GLASHÜTNEROVÁ;1
GLASSOVÁ;1
GLATZOVÁ;1
GLAUNER-KREMS;1
GLAUS;1
GLAVA;1
GLAVATCAIA;1
GLAVATSKICH;1
GLAVICHKOVA;1
GLAVINOVSKÁ;1
GLAVNENCO;1
GLAZEROVÁ;1
GLAZOUNOVA;1
GLÁSEROVÁ;1
GLEBICKA-JANAS;1
GLEBKINA;1
GLEBOVA;1
GLEDUROVÁ;1
GLEMBOVÁ;1
GLENK;1
GLET;1
GLEVICKÁ;1
GLEZGOVÁ;1
GLEZNER;1
GLIGA;1
GLIGUROSKA;1
GLINCA;1
GLINIECKA;1
GLINKA;1
GLIŠIC;1
GLITA;1
GLÍŽOVÁ;1
GLOBA;1
GLOBACHOVA;1
GLOBENKO;1
GLOBINA;1
GLOCOVÁ;1
GLOČEKOVÁ;1
GLODEK;1
GLODOVÁ;1
GLOGAROVÁ;1
GLOGGER;1
GLOGOSKI;1
GLOGOŠKI;1
GLOKH;1
GLOMAZIĆ;1
GLOMBÍKOVÁ;1
GLONEROVÁ;1
GLONING;1
GLONTI;1
GLORIA;1
GLOTKOVÁ;1
GLOUKHOVA;1
GLOVAŤÁKOVÁ;1
GLOVIAKOVÁ;1
GLOVNIAKOVÁ;1
GLOZHYK;1
GLOZIGOVÁ;1
GLOZIK;1
GLOZOVÁ;1
GLÖCKLER;1
GLUCHMAN;1
GLUKHA;1
GLUKHANYUK;1
GLUSHAKOVA;1
GLUSHENKO;1
GLUSHCHAI;1
GLUSHCHAK;1
GLUSHCHEVSKA;1
GLUSHKEVYCH;1
GLUŠČENKOVÁ;1
GLUŠČEVIĆ;1
GLUTSKAYA;1
GLVKHOVA;1
GLYBOVSKÁ;1
GLYNCHAK;1
GLYNYANSKA;1
GLYTSKA;1
GLYUT;1
GŁĄB;1
GMEINEROVÁ;1
GMEINWIESER-KOMMER;1
GMITTEROVA;1
GMUCOVÁ;1
GMYRJOVÁ;1
GNAPOVÁ;1
GNATCHUK;1
GNATIV;1
GNATIVOVÁ;1
GNATKIV;1
GNATKIVSKA;1
GNATOYKO;1
GNATYSHYNA;1
GNELA;1
GNIADEK;1
GNIDAN;1
GNIDOVÁ;1
GNILEVSKAYA;1
GNITECKA;1
GNITETSKA;1
GNJAZDO;1
GNOTHOVÁ;1
GNULÍKOVÁ;1
GNYDA;1
GNYDKO;1
GNYLIANSKA;1
GOBERNIK;1
GOBES;1
GOBCHANSKAYA;1
GOBINOVÁ;1
GOBJILA;1
GOBREGTS;1
GOBREY;1
GOBRONIDZE;1
GOCIANOVÁ;1
GOCIEK;1
GOCIEKOVÁ;1
GOCIEVA;1
