text příjmení;četnost
CHOVAŇÁKOVÁ;16
CHRISTLOVÁ;16
CHRISTOVA;16
CHROMULÁKOVÁ;16
CHUDADOVÁ;16
CHUCHVÁLKOVÁ;16
CHYBIORZOVÁ;16
CHYMČÁKOVÁ;16
IBRMAJEROVÁ;16
IHAZOVÁ;16
IRMIŠOVÁ;16
IWANUSZKOVÁ;16
IWASZKOVÁ;16
JABURKOVÁ;16
JAKELOVÁ;16
JAKERLOVÁ;16
JAKIMOVÁ;16
JAKOUBOVÁ;16
JAKUBIKOVÁ;16
JANĎUROVÁ;16
JANKEOVÁ;16
JANKUJOVÁ;16
JAREMČUKOVÁ;16
JARMEROVÁ;16
JAROLÍNOVÁ;16
JASOŇKOVÁ;16
JASTŘEMBSKÁ;16
JÁCHYMKOVÁ;16
JEBASOVÁ;16
JEDOUNOVÁ;16
JERJEOVÁ;16
JEŠOVÁ;16
JINÁČKOVÁ;16
JIRKŮVOVÁ;16
JONIAKOVÁ;16
JÓNIOVÁ;16
JUCHNOVÁ;16
JUNGHANSOVÁ;16
JURČIKOVÁ;16
JÜTHNEROVÁ;16
KACVINSKÁ;16
KAČMARIKOVÁ;16
KADLOVÁ;16
KAHÚNOVÁ;16
KAIDLOVÁ;16
KAISERŠATOVÁ;16
KALABIŠKOVÁ;16
KALÁNKOVÁ;16
KALLUPOVÁ;16
KALNÍKOVÁ;16
KAMEROVÁ;16
KAMPÍKOVÁ;16
KANOVOVÁ;16
KARDINÁLOVÁ;16
KARNOLLOVÁ;16
KARTARIKOVÁ;16
KAŠINOVÁ;16
KAWANOVÁ;16
KAZILOVÁ;16
KÁLAYOVÁ;16
KELEOVÁ;16
KELLERMANNOVÁ;16
KELUCOVÁ;16
KENCLOVÁ;16
KENDEROVÁ;16
KENDRALOVÁ;16
KEPPERTOVÁ;16
KERBLOVÁ;16
KEŠEĽOVÁ;16
KHOLLOVÁ;16
KIESELOVÁ;16
KIESWETTEROVÁ;16
KIJOVÁ;16
KILEVNÍKOVÁ;16
KIRALYOVÁ;16
KIRCHMANOVÁ;16
KIRŠBAUMOVÁ;16
KISKOVÁ;16
KISLEROVÁ;16
KLAMKOVÁ;16
KLAPÁLKOVÁ;16
KLEEOVÁ;16
KLEPSCHOVÁ;16
KLEŠTINCOVÁ;16
KLIŠÍKOVÁ;16
KLOKOVÁ;16
KLOTZOVÁ;16
KLUMPNEROVÁ;16
KMETZOVÁ;16
KNAPČOKOVÁ;16
KNAPEŠOVÁ;16
KNAPILOVÁ;16
KNĚZÁČKOVÁ;16
KNILLOVÁ;16
KŇÁVOVÁ;16
KOCÁLOVÁ;16
KOCIŇÁKOVÁ;16
KOCMOUDOVÁ;16
KOČMÍDOVÁ;16
KOHLMANOVÁ;16
KOHLMISTROVÁ;16
KOKOŠINSKÁ;16
KOLAROVSKÁ;16
KOLENIČOVÁ;16
KOLLROSSOVÁ;16
KOMIŠOVÁ;16
KOMPITOVÁ;16
KONDASOVÁ;16
KONDEKOVÁ;16
KONSTANTINOVÁ;16
KONVÁŘOVÁ;16
KOPCIOVÁ;16
KOPETKOVÁ;16
KORBASOVÁ;16
KORNATOVSKÁ;16
KOSAČÍKOVÁ;16
KOSCHATZKÁ;16
KOSINSKÁ;16
KOSTAŇUKOVÁ;16
KOSTEASOVÁ;16
KOSTOVIČOVÁ;16
KOŠARIŠŤANOVÁ;16
KOŠÁROVÁ;16
KOŠLÍKOVÁ;16
KOTÍŠKOVÁ;16
KOUBCOVÁ;16
KOUBÍNOVÁ;16
KOVALÍČKOVÁ;16
KRAFLOVÁ;16
KRAJBICHOVÁ;16
KRALOVANSKÁ;16
KRAMERIUSOVÁ;16
KRATZMANNOVÁ;16
KRAUS;16
KRÄTSCHMEROVÁ;16
KRČMARIKOVÁ;16
KREŽELOKOVÁ;16
KRÉNAROVÁ;16
KRHŮTKOVÁ;16
KRCHNÍKOVÁ;16
KRIGAROVÁ;16
KRICHOVÁ;16
KRISTÍNOVÁ;16
KRISTÓFOVÁ;16
KRIŠTALOVÁ;16
KRIŠTOFOVIČOVÁ;16
KRITZNEROVÁ;16
KRONBERGEROVÁ;16
KRUGOVÁ;16
KRUNKOVÁ;16
KRUPPOVÁ;16
KRUŠOVÁ;16
KRYNDLEROVÁ;16
KŘEVKÁ;16
KŘIBALOVÁ;16
KŘIŽÍKOVÁ;16
KŘIŽOVSKÁ;16
KŘÍSTELOVÁ;16
KŘÍTKOVÁ;16
KŘÍŽALOVÁ;16
KŘOUSTKOVÁ;16
KUBASTOVÁ;16
KUBAŠČÍKOVÁ;16
KUFFNEROVÁ;16
KUCHARČUKOVÁ;16
KUNCIPÁLOVÁ;16
KUNČÁKOVÁ;16
KUNFTOVÁ;16
KUNZMANNOVÁ;16
KURTINCOVÁ;16
KURTZOVÁ;16
KURYLOVÁ;16
KUŘAVOVÁ;16
KUSCHOVÁ;16
KUTÁČKOVÁ;16
KÚKOLOVÁ;16
KŮZLOVÁ;16
KÜFFNEROVÁ;16
KÜFHABEROVÁ;16
KYCOVÁ;16
KYJANICOVÁ;16
KYJANKOVÁ;16
KYKSOVÁ;16
KYLBERGEROVÁ;16
KYLIESOVÁ;16
KYLICHOVÁ;16
KYNČILOVÁ;16
KYNKOROVÁ;16
KYPUSOVÁ;16
KYSÍLKOVÁ;16
LACENOVÁ;16
LACLOVÁ;16
LAJPERTOVÁ;16
LAMBERKOVÁ;16
LAMPÁRKOVÁ;16
LAMPÍŘOVÁ;16
LANCOŠOVÁ;16
LANDTOVÁ;16
LANŽOVÁ;16
LATZELOVÁ;16
LAUFOVÁ;16
LAUSOVÁ;16
LAUTERKRANZOVÁ;16
LAZARČÍKOVÁ;16
LAŽNOVSKÁ;16
LÁSZLÓOVÁ;16
LÁZINKOVÁ;16
LÄMLEINOVÁ;16
LECIANOVÁ;16
LEEBOVÁ;16
LEHANKOVÁ;16
LEHOTOVÁ;16
LENĎÁKOVÁ;16
LENGHARTOVÁ;16
LEONHARDTOVÁ;16
LEPILOVÁ;16
LEPIŠOVÁ;16
LEROCHOVÁ;16
LESZKOWOVÁ;16
LEŠINGROVÁ;16
LÉNKOVÁ;16
LIBOSKOVÁ;16
LIEBIGOVÁ;16
LIEDERMANNOVÁ;16
LICHTEROVÁ;16
LIKLEROVÁ;16
LINEROVÁ;16
LIOLIASOVÁ;16
LIPOVČANOVÁ;16
LIPŠANSKÁ;16
LISSNEROVÁ;16
LITTERBACHOVÁ;16
LITVINOVÁ;16
LODINOVÁ;16
LOMECKÁ;16
LONÍKOVÁ;16
LOSKOVÁ;16
LÓROVÁ;16
LUCZKOVÁ;16
LUDICKÁ;16
LUKSÍKOVÁ;16
LUTTEROVÁ;16
LŮŽKOVÁ;16
LŮŽOVÁ;16
MACHALOUŠOVÁ;16
MACHÚTOVÁ;16
MAISELOVÁ;16
MAJDÁKOVÁ;16
MALIARIKOVÁ;16
MALUDOVÁ;16
MARASOVÁ;16
MARGETÍNOVÁ;16
MARISKOVÁ;16
MARKOVICSOVÁ;16
MAROŠIOVÁ;16
MARSCHALKOVÁ;16
MARÝŠKOVÁ;16
MAŘOVÁ;16
MATEJOVOVÁ;16
MATIAŠOVÁ;16
MATRKOVÁ;16
MATUNÁKOVÁ;16
MATURKANIČOVÁ;16
MATUŠČÍNOVÁ;16
MATVIAKOVÁ;16
MECKOVÁ;16
MEDUŇOVÁ;16
MEGELOVÁ;16
MEINDLOVÁ;16
MEJTILOVÁ;16
MELLEROVÁ;16
MELSKÁ;16
MENDŘICKÁ;16
MENTBERGEROVÁ;16
MEŇHARTOVÁ;16
MERGANCOVÁ;16
MERGEŠČÍKOVÁ;16
METZGEROVÁ;16
MÉSÁROŠOVÁ;16
MICHALEOVÁ;16
MIKÝSKOVÁ;16
MILČÍNSKÁ;16
MILLIONOVÁ;16
MIOVSKÁ;16
MIROŠOVSKÁ;16
MIRTLOVÁ;16
MIŠUTOVÁ;16
MITAŠOVÁ;16
MITLEHNEROVÁ;16
MITLÖHNEROVÁ;16
MÍŠENSKÁ;16
MLÍKOVSKÁ;16
MOČKOVÁ;16
MOJZEŠOVÁ;16
MOKRÝŠKOVÁ;16
MORISÁKOVÁ;16
MOŠČÁKOVÁ;16
MOTHEJLOVÁ;16
MÖSNEROVÁ;16
MUFFOVÁ;16
MULTUŠOVÁ;16
MUSCHOVÁ;16
MUŠÁKOVÁ;16
MÜHLDORFOVÁ;16
MŰHLOVÁ;16
MYJAVCOVÁ;16
NAJNAROVÁ;16
NARDELLI;16
NEDABÝLKOVÁ;16
NEMEJOVSKÁ;16
NEMEJTOVÁ;16
NEMŠOVSKÁ;16
NEPRÁŠKOVÁ;16
NEUHÄUSELOVÁ;16
NEZMAROVÁ;16
NÉMOVÁ;16
NIKODÍMOVÁ;16
NIKOLAJEVOVÁ;16
NIŠČÁKOVÁ;16
NITKULINCOVÁ;16
NOVYSEDLÁKOVÁ;16
OBERLEITNEROVÁ;16
OBLESEROVÁ;16
OBRACAJOVÁ;16
OCIECZKOVÁ;16
OHNUTKOVÁ;16
OCHOCOVÁ;16
OCHOZKOVÁ;16
OKTÁVCOVÁ;16
OLÍVKOVÁ;16
OLŠÁNOVÁ;16
ONDOVČÁKOVÁ;16
OPLEROVÁ;16
OPOLSKÁ;16
ORBÁNOVÁ;16
ORECHOVSKÁ;16
ORIHELOVÁ;16
OROLÍNOVÁ;16
OŘESKÁ;16
OSTREJŠOVÁ;16
OUKROPCOVÁ;16
OULOVSKÁ;16
OŽVALDOVÁ;16
PACALAJOVÁ;16
PACHOTOVÁ;16
PAIMOVÁ;16
PAJUNČÍKOVÁ;16
PALONCIOVÁ;16
PALUVOVÁ;16
PANTÁLKOVÁ;16
PANYKOVÁ;16
PAŇKOVÁ;16
PARDOVÁ;16
PARŠOVÁ;16
PARUSOVÁ;16
PARUZOVÁ;16
PASTIERIKOVÁ;16
PAŠŤALKOVÁ;16
PAVALOVÁ;16
PAVLÉKOVÁ;16
PAVLÍKOVSKÁ;16
PAZDERNATÁ;16
PEDACKOVÁ;16
PEJSOVÁ;16
PEJŠMANOVÁ;16
PENIAKOVÁ;16
PERNIKLOVÁ;16
PEŠKEOVÁ;16
PETRZIKOVÁ;16
PETŘIČKOVÁ;16
PĚCHOČOVÁ;16
PĚRUŠKOVÁ;16
PFÖRTNEROVÁ;16
PIECUCHOVÁ;16
PIEŠŤANSKÁ;16
PILGEROVÁ;16
PIMEROVÁ;16
PINDROCHOVÁ;16
PINTRAVOVÁ;16
PIORECKÁ;16
PIRKOVÁ;16
PÍSAŘOVICOVÁ;16
PLACAROVÁ;16
PLAŠKOVÁ;16
PLAVKOVÁ;16
PLÁTĚNKOVÁ;16
PLESCHNEROVÁ;16
POBJECKÁ;16
PODALOVÁ;16
PODERMAŃSKÁ;16
PODGORSKÁ;16
PODMAJERSKÁ;16
PODOLÍNSKÁ;16
POHLOUDKOVÁ;16
POCHMONOVÁ;16
POKLEMBOVÁ;16
POLIDOROVÁ;16
POLIDOVÁ;16
POLJANSKÁ;16
POLOMÍČKOVÁ;16
POLOMOVÁ;16
POMAJBOVÁ;16
PORZEROVÁ;16
POSNAROVÁ;16
POTOROVÁ;16
POWADOVÁ;16
PÖRNEROVÁ;16
PRAUZKOVÁ;16
PRESSOVÁ;16
PREUSSOVÁ;16
PROCHEOVÁ;16
PROSCHKOVÁ;16
PRUNNEROVÁ;16
PŘEDEŠLÁ;16
PŘEDINSKÁ;16
PŘÍKRÁ;16
PŠURIKOVÁ;16
PUCHELOVÁ;16
PUREROVÁ;16
PURKARDOVÁ;16
PURMANOVÁ;16
PYDYCHOVÁ;16
RABLOVÁ;16
RAČMANOVÁ;16
RADOLFOVÁ;16
RADOŠINSKÁ;16
RADVÁKOVÁ;16
RAIMUNDOVÁ;16
RAIZEROVÁ;16
RAMIREZOVÁ;16
RANČÍKOVÁ;16
RAPAČOVÁ;16
RAPOVÁ;16
RAŠOVCOVÁ;16
RAŠPLOVÁ;16
RÁFTLOVÁ;16
RÁKOVÁ;16
RÁMIŠOVÁ;16
REBROVÁ;16
REDZINOVÁ;16
RECHBERGOVÁ;16
REINHARDOVÁ;16
REINHARDTOVÁ;16
REINLOVÁ;16
REISCHIGOVÁ;16
REJDAJOVÁ;16
RENÁČOVÁ;16
REPÁČOVÁ;16
RÉZNEROVÁ;16
RIGANOVÁ;16
RICHVALSKÁ;16
RISOVÁ;16
ROBERTS;16
ROČOVSKÁ;16
ROHOVCOVÁ;16
ROCHELOVÁ;16
ROLANDOVÁ;16
ROSINSKÁ;16
ROSSMANITHOVÁ;16
ROTKOVSKÁ;16
ROZENBERGOVÁ;16
ROZMARÍNOVÁ;16
ROŽIČOVÁ;16
RÖSSLOVÁ;16
RŐSSNEROVÁ;16
RUBIČOVÁ;16
RUBÍNKOVÁ;16
RUDAVSKÁ;16
RUTNEROVÁ;16
RUTTNEROVÁ;16
RUŽAROVSKÁ;16
RYBIŠAROVÁ;16
RYBOVIČOVÁ;16
RYGIELOVÁ;16
RYZCOVÁ;16
RÝGROVÁ;16
ŘEHOUTOVÁ;16
ŘONDÍKOVÁ;16
SABATOVÁ;16
SABO;16
SACKÁ;16
SAJBTOVÁ;16
SAJFRÍDOVÁ;16
SAKSUNOVÁ;16
SALAKOVÁ;16
SALCBURGEROVÁ;16
SAMOHYLOVÁ;16
SAŇKOVÁ;16
SARKÖZIOVÁ;16
SATRÁNSKÁ;16
SAVIČOVÁ;16
SEČOVÁ;16
SEEHÁKOVÁ;16
SEEROVÁ;16
SEKENÁ;16
SELVIČKOVÁ;16
SEMSEIOVÁ;16
SEMSCHOVÁ;16
SENČÍKOVÁ;16
SEPPOVÁ;16
SÉMOVÁ;16
SCHABATKOVÁ;16
SCHÄCKOVÁ;16
SCHEBESTOVÁ;16
SCHIEDKOVÁ;16
SCHIEFNEROVÁ;16
SCHIERLOVÁ;16
SCHMID;16
SCHNAUBERTOVÁ;16
SCHNELLEROVÁ;16
SCHÖNAUEROVÁ;16
SCHRAMLOVÁ;16
SCHÜRREROVÁ;16
SCHWEIZEROVÁ;16
SCHÝBALOVÁ;16
SIKÁČKOVÁ;16
SIMULÍKOVÁ;16
SIPPLOVÁ;16
SKLENOVSKÁ;16
SKOPAL-PROCHÁZKOVÁ;16
SKOPAŘOVÁ;16
SKOPÁLKOVÁ;16
SKORČÍKOVÁ;16
SKORKOVÁ;16
SKOTÁLKOVÁ;16
SKRAMUŠSKÁ;16
SKŘIČÍKOVÁ;16
SKULILOVÁ;16
SKUPIEŃOVÁ;16
SKVRNOVÁ;16
SLIVKANIČOVÁ;16
SLOVEŇÁKOVÁ;16
SLUŤÁKOVÁ;16
SMÁKOVÁ;16
SMOLEŇÁKOVÁ;16
SMRKALOVÁ;16
SMRKTOVÁ;16
SOBEKOVÁ;16
SOBKULIAKOVÁ;16
SOJOVSKÁ;16
SOKOLTOVÁ;16
SOLČÁNOVÁ;16
SONTÁGOVÁ;16
SOÓKYOVÁ;16
SOPOUCHOVÁ;16
SOSVOROVÁ;16
SPÁLOVÁ;16
SPIŘÍKOVÁ;16
SPITZOVÁ;16
SPOHNEROVÁ;16
SPONAROVÁ;16
SRNIČKOVÁ;16
STAMBOLIDISOVÁ;16
STAWARCZYKOVÁ;16
STECHEROVÁ;16
STEINITZOVÁ;16
STEINMANNOVÁ;16
STELZIGOVÁ;16
STEPAŇUKOVÁ;16
STĚHULKOVÁ;16
STOJKOVOVÁ;16
STOLLEOVÁ;16
STRAKERLOVÁ;16
STRAUSOVÁ;16
STRÁŇKOVÁ;16
STREJČOVSKÁ;16
STRIČKOVÁ;16
STRIEGLOVÁ;16
STRIGÁČOVÁ;16
STROUKALOVÁ;16
STŘELOVÁ;16
STŘEŠOVSKÁ;16
STUPALOVÁ;16
STÜNDLOVÁ;16
SUPEKOVÁ;16
SURUVKOVÁ;16
SVATOPOLSKÁ;16
SVĚRKOŠOVÁ;16
SVITOKOVÁ;16
SÝKOROVSKÁ;16
SZAKOSOVÁ;16
SZÁLKOVÁ;16
SZÁSZOVÁ;16
SZCZUROVÁ;16
ŚLIWKOVÁ;16
ŠAFEROVÁ;16
ŠAJBIDOROVÁ;16
ŠAJOVÁ;16
ŠAMOVÁ;16
ŠARADINOVÁ;16
ŠARLÁKOVÁ;16
ŠAŘECOVÁ;16
ŠAŠINOVÁ;16
ŠÁBRTOVÁ;16
ŠČUČINSKÁ;16
ŠEBÍSTKOVÁ;16
ŠENFELDEROVÁ;16
ŠEVČENKOVÁ;16
ŠILOVÁ;16
ŠIMLINGEROVÁ;16
ŠINTLEROVÁ;16
ŠIROVSKÁ;16
ŠKARYDKOVÁ;16
ŠKRAMPALOVÁ;16
ŠKRDOVÁ;16
ŠKVAINOVÁ;16
ŠLAICHOVÁ;16
ŠLEHUBROVÁ;16
ŠMERHOVÁ;16
ŠMIROUSOVÁ;16
ŠMOLCOVÁ;16
ŠNAIDAUFOVÁ;16
ŠNEPFENBERGOVÁ;16
ŠOLONKOVÁ;16
ŠOPKOVÁ;16
ŠOULEJOVÁ;16
ŠPATINKOVÁ;16
ŠPENDLÍČKOVÁ;16
ŠPERLINKOVÁ;16
ŠPORÍKOVÁ;16
ŠPRUNCOVÁ;16
ŠPRYNGLOVÁ;16
ŠROTTOVÁ;16
ŠTEFUNDOVÁ;16
ŠTEJMOVÁ;16
ŠTERBÁKOVÁ;16
ŠTĚPANDOVÁ;16
ŠTIBEROVÁ;16
ŠTÍSOVÁ;16
ŠTOHANDLOVÁ;16
ŠTORKUPOVÁ;16
ŠTROMOVÁ;16
ŠTUSOVÁ;16
ŠUNÍKOVÁ;16
ŠUŠOTOVÁ;16
ŠVARZOVÁ;16
ŠVERDÍKOVÁ;16
ŠVIDERNOCHOVÁ;16
ŠVIDROŇOVÁ;16
ŠVÍBKOVÁ;16
ŠVÍŘOVÁ;16
ŠVONDROVÁ;16
TARKAYOVÁ;16
TAŠKEOVÁ;16
TAUWINKLOVÁ;16
TEGTMAJEROVÁ;16
TERELOVÁ;16
THOMAS;16
THOMPSON;16
TILEČKOVÁ;16
TILŠAROVÁ;16
TINHOFEROVÁ;16
TKOČOVÁ;16
TOBIAŠOVÁ;16
TOLÁŠOVÁ;16
TOLOČKOVÁ;16
TOMÁŠIKOVÁ;16
TOPOLOVSKÁ;16
TORÁŇOVÁ;16
TORMOVÁ;16
TOSECKÁ;16
TRAJHANOVÁ;16
TREPÁČOVÁ;16
TREPPESCHOVÁ;16
TRGIŇOVÁ;16
TRILLOVÁ;16
TRKOVÁ;16
TULAKOVÁ;16
TURINKOVÁ;16
TURYNSKÁ;16
TVAROCHOVÁ;16
TYKAČOVÁ;16
TYLČEOVÁ;16
TYLČOVÁ;16
TYLLICHOVÁ;16
TYPLOVÁ;16
TYRPÁKOVÁ;16
TÝMROVÁ;16
ŤUŤOVÁ;16
UBRYOVÁ;16
ÜBERALLOVÁ;16
VAGRČKOVÁ;16
VACHŮTOVÁ;16
VAJGERTOVÁ;16
VANDLÍKOVÁ;16
VANEKOVÁ;16
VANIČKOVÁ;16
VARAJOVÁ;16
VARCABOVÁ;16
VARNEROVÁ;16
VAŠÍNKOVÁ;16
VAVRČÍKOVÁ;16
VAVREČANOVÁ;16
VAVRISOVÁ;16
VAVRUŇKOVÁ;16
VČELICOVÁ;16
VEINHAUEROVÁ;16
VELOCHOVÁ;16
VERMEŠOVÁ;16
VETTEROVÁ;16
VIDOVIČOVÁ;16
VIETZOVÁ;16
VINZENZOVÁ;16
VISINGROVÁ;16
VIŠINSKÁ;16
VITKOVSKÁ;16
VIZVÁRIOVÁ;16
VLKOVIČOVÁ;16
VOHRABALOVÁ;16
VOJTILOVÁ;16
VOKROUHLECKÁ;16
VOLMOVÁ;16
VONDRLÍKOVÁ;16
VORAČKOVÁ;16
VORREITEROVÁ;16
VOSOBOVÁ;16
VOXOVÁ;16
VOZÁRIKOVÁ;16
VRCHLABSKÁ;16
VRLÍČKOVÁ;16
VU;16
VUDKOVÁ;16
VURSTOVÁ;16
VŮLEOVÁ;16
VYSOKOMÝTSKÁ;16
VÝSTŘELOVÁ;16
WACLAWIECOVÁ;16
WALOSCHKOVÁ;16
WANTULOVÁ;16
WARTOVÁ;16
WEILOVÁ;16
WEINFURTNEROVÁ;16
WEISSAROVÁ;16
WEISSBRODOVÁ;16
WENDLIGOVÁ;16
WIDTMANNOVÁ;16
WILLIAMSOVÁ;16
WINDISCHOVÁ;16
WITASKOVÁ;16
WNUKOVÁ;16
WOFFOVÁ;16
WOJDYLOVÁ;16
WOLLNÁ;16
WOLMUTHOVÁ;16
WOŹNIAKOVÁ;16
WRIGHTOVÁ;16
WROBLOWSKÁ;16
WYRWOLOVÁ;16
WYSOGLADOVÁ;16
ZAPACHOVÁ;16
ZAVADOVÁ;16
ZAWADSKÁ;16
ZÁMECKÁ;16
ZBIHLEJOVÁ;16
ZBOJKOVÁ;16
ZDENKOVÁ;16
ZEGERMACHEROVÁ;16
ZEINERTOVÁ;16
ZIEMBOVÁ;16
ZIEMNIOKOVÁ;16
ZIMNÁ;16
ZINECKEROVÁ;16
ZNISZCZOLOVÁ;16
ZOHNOVÁ;16
ZOLOTAROVÁ;16
ZÖRNEROVÁ;16
ZRŮNKOVÁ;16
ZUBRIČANOVÁ;16
ZÚBEROVÁ;16
ZWIASOVÁ;16
ŽALLMANNOVÁ;16
ŽEBRÁČKOVÁ;16
ŽIBRÚNOVÁ;16
ŽIGMONDOVÁ;16
ŽILINCOVÁ;16
ABENDROTHOVÁ;15
ALI;15
ANDREEOVÁ;15
ANDREŠIČOVÁ;15
ANFTOVÁ;15
ANGELOVA;15
ANSCHLAGOVÁ;15
ARDOLFOVÁ;15
ASCHERMANNOVÁ;15
ATANASOVÁ;15
AUGUSTOVIČOVÁ;15
AUSKÁ;15
ÁDÁMOVÁ;15
BABIUCHOVÁ;15
BABÍNKOVÁ;15
BABOCKÁ;15
BACILOVÁ;15
BAKALÁROVÁ;15
BALALOVÁ;15
BALCOVÁ;15
BANNERTOVÁ;15
BANYÁKOVÁ;15
BAŇOCHOVÁ;15
BARCHAŃSKÁ;15
BARTOŠOVSKÁ;15
BARUŠOVÁ;15
BARVIČOVÁ;15
BASOVNÍČKOVÁ;15
BASTYÚROVÁ;15
BASZCZYNSKÁ;15
BAŠTINSKÁ;15
BAYOVÁ;15
BAŽANOVÁ;15
BAŽÍKOVÁ;15
BEČVÁROVSKÁ;15
BEDLÍKOVÁ;15
BEDNARČIKOVÁ;15
BEDNARIKOVÁ;15
BELUCHOVÁ;15
BENEDĚLOVÁ;15
BEREZNANINOVÁ;15
BERKMANOVÁ;15
BERLINSKÁ;15
BERTHOLDOVÁ;15
BERVÍDOVÁ;15
BESTROVÁ;15
BEŤÁROVÁ;15
BÉŇOVÁ;15
BĚLČÍKOVÁ;15
BIČÁNOVÁ;15
BIDŠOVSKÁ;15
BIEDOVÁ;15
BIEGONOVÁ;15
BICHLEROVÁ;15
BILIOVÁ;15
BILLEROVÁ;15
BIROŠÍKOVÁ;15
BISKUPIČOVÁ;15
BLAŠČOKOVÁ;15
BLCHOVÁ;15
BOBIŠOVÁ;15
BODISOVÁ;15
BOGDALOVÁ;15
BOGOĹOVÁ;15
BOLTNAROVÁ;15
BOLVÁRIOVÁ;15
BOMSKÁ;15
BORGULOVÁ;15
BOTHEOVÁ;15
BOUCHALÍKOVÁ;15
BOZKOVÁ;15
BRAGAGNOLOVÁ;15
BRANDEISOVÁ;15
BRANTALÍKOVÁ;15
BRČICOVÁ;15
BRÍDOVÁ;15
BROČKOVÁ;15
BRODKOVÁ;15
BRSLÍNKOVÁ;15
BRTEVNÍKOVÁ;15
BRUNCOVÁ;15
BRUNKOVÁ;15
BRUSKÁ;15
BRYSOVÁ;15
BŘEŠŤÁLOVÁ;15
BUDAČOVÁ;15
BUDĚJSKÁ;15
BUDINKOVÁ;15
BUDÍNKOVÁ;15
BUCHMANNOVÁ;15
BUJDOŠOVÁ;15
BUKEŠOVÁ;15
BUKOROVÁ;15
BULECOVÁ;15
BUMBÁLOVÁ;15
BUNŽOVÁ;15
BUTAŠOVÁ;15
BUTKOVIČOVÁ;15
BUŤÁKOVÁ;15
BUZALKOVÁ;15
BUZÁŠOVÁ;15
BÚZKOVÁ;15
BYSTRZONOVSKÁ;15
CALOŇOVÁ;15
CANDRÁKOVÁ;15
CAPANDOVÁ;15
CEBOVÁ;15
CÉDLOVÁ;15
CIBUĽOVÁ;15
CIESLOVÁ;15
CINKANIČOVÁ;15
CIVÁŇOVÁ;15
CÍSAROVÁ;15
CÍSOVÁ;15
CMAROVÁ;15
CNOSTOVÁ;15
CODROVÁ;15
COHLOVÁ;15
CRKOVSKÁ;15
CTIBŮRKOVÁ;15
CUBERKOVÁ;15
CYRANIOVÁ;15
CYRNEROVÁ;15
CZASTKOVÁ;15
CZEPIECOVÁ;15
CZERVONIAKOVÁ;15
CZOLKOVÁ;15
ČAJČÍKOVÁ;15
ČAVRNOCHOVÁ;15
ČÁBEROVÁ;15
ČERKOVSKÁ;15
ČERNATOVIČOVÁ;15
ČERŇANOVÁ;15
ČESNOHLÍDKOVÁ;15
ČIMPEROVÁ;15
ČÍŠECKÁ;15
ČMEDLOVÁ;15
ČMELINSKÁ;15
ČMELÍNSKÁ;15
ČTYROKÁ;15
ČUGOVÁ;15
ČUŠKOVÁ;15
DACEROVÁ;15
DADKOVÁ;15
DAJBYCHOVÁ;15
DANIČOVÁ;15
DECARLIOVÁ;15
DEKLEVOVÁ;15
DEKRETOVÁ;15
DEMIŠOVÁ;15
DEMSKÁ;15
DĚTINSKÁ;15
DIDYKOVÁ;15
DIENEROVÁ;15
DIFKOVÁ;15
DIKANOVÁ;15
DIVIŠOVSKÁ;15
DÍŽKOVÁ;15
DOBROVODOVÁ;15
DOJČÁNOVÁ;15
DOMAŽLICKÁ;15
DOMONKOŠOVÁ;15
DORICOVÁ;15
DŐRFLOVÁ;15
DRAŇOVÁ;15
DREZIOVÁ;15
DRUHANOVÁ;15
DRYEOVÁ;15
DUBENOVÁ;15
DUHANOVÁ;15
DUHONSKÁ;15
DULINOVÁ;15
DULÍČKOVÁ;15
DUNGLOVÁ;15
DURČEKOVÁ;15
DURLOKOVÁ;15
DYCHUSOVÁ;15
DZIŽOVÁ;15
ĎURATNÁ;15
ĎURDÍKOVÁ;15
ĎURIKOVÁ;15
EGEMOVÁ;15
EHMOVÁ;15
EIGLEROVÁ;15
EKHARTOVÁ;15
ELIASOVÁ;15
ELLMANNOVÁ;15
ERBRTOVÁ;15
ERŠEKOVÁ;15
ESTERLOVÁ;15
EŠKOVÁ;15
FABUŠOVÁ;15
FAJFEROVÁ;15
FAJXOVÁ;15
FALISOVÁ;15
FANDELOVÁ;15
FANTLOVÁ;15
FAPŠOVÁ;15
FÁRYOVÁ;15
FEIKUSOVÁ;15
FEISTNEROVÁ;15
FIBIGROVÁ;15
FICAJOVÁ;15
FIEBEROVÁ;15
FIEGEROVÁ;15
FIGROVÁ;15
FILCOVÁ;15
FILIPOVOVÁ;15
FILIŠTEINOVÁ;15
FILOUNOVÁ;15
FINFERLOVÁ;15
FINFRLOVÁ;15
FÍGROVÁ;15
FLACHBARTOVÁ;15
FLAJŽÍKOVÁ;15
FLEISCHHACKEROVÁ;15
FLONEROVÁ;15
FOLLNEROVÁ;15
FOLTMANOVÁ;15
FORBERGEROVÁ;15
FORSZTÁKOVÁ;15
FRANKE;15
FRÁZOVÁ;15
FREIVALDOVÁ;15
FRENŠTACKÁ;15
FRŐMMELOVÁ;15
FTÁČKOVÁ;15
FUKASOVÁ;15
FULTNEROVÁ;15
FUNFÁLKOVÁ;15
FUNGAČOVÁ;15
FUNTIOVÁ;15
FUŇOVÁ;15
FUTEJOVÁ;15
GAÁLOVÁ;15
GAIOVÁ;15
