»etnost muûsk˝ch p¯ÌjmenÌ obyvatel s cizÌm st·tnÌm obËanstvÌm a s platn˝m pobytem v  »eskÈ republice podle centr·lnÌ evidence oyvatel. Byly vybÌr·ny pouze osoby ûivÈ s platn˝m pobytem v »R  a to ke dni 09.05.2007. V˝bÏr obsahuje vöechna p¯ÌjmenÌ vËetnÏ chybnÏ zaveden˝ch p¯ÌjmenÌ aû do Ëetnosti 1 vËetnÏ. Data jsou p¯ebÌr·na od cizineckÈ policie »R;;;;;;;;;
po¯adÌ;text p¯ÌjmenÌ;Ëetnost;;;;;;;
404;PAVLOVI»;33
405;RAK;33
406;RUSU;33
407;SAVLYAK;33
408;SHOVGENYUK;33
409;SHVETS;33
410;SIDEY;33
411;TSAP;33
412;WOLF;33
413;BALOGH;32
414;DROZD;32
415;FANTA;32
416;FEDORYSHYN;32
417;HORVAT;32
418;HRUZA;32
419;KLEIN;32
420;KO»Iä;32
421;KRAUS;32
422;LAVRYSHYN;32
423;LETA;32
424;MALETA;32
425;MARKOVYCH;32
426;MASEC;32
427;MOROZOV;32
428;MOTRYNETS;32
429;MYKHAYLYSHYN;32
430;OSTASH;32
431;PALOK;32
432;PATSKAN;32
433;PAVLIV;32
434;VASYLYSHYN;32
435;BALAN;31
436;BONDAR;31
437;»ECH;31
438;»UREJA;31
439;DANKANYCH;31
440;DERDA;31
441;HAMOR;31
442;KOSTYAK;31
443;KOVAL»ÕK;31
444;LENDEL;31
445;MADYAR;31
446;MYKHAYLYUK;31
447;NAZAROV;31
448;NEMEC;31
449;NGUYEN TRUONG;31
450;ORLOV;31
451;POPA;31
452;PROKOP;31
453;RETIZNYK;31
454;SCHMID;31
455;SLOBODYAN;31
456;SOKOL;31
457;TK¡»;31
458;TURYANYTSYA;31
459;VU THANH;31
460;DANCH;30
461;DAO VAN;30
462;DOAN VAN;30
463;DYKUN;30
464;FALES;30
465;FROLOV;30
466;GRIGORYAN;30
467;HOFFMANN;30
468;HUS¡R;30
469;IVASYUK;30
470;J¡NOäÕK;30
471;JIANG;30
472;KHYMYNETS;30
473;KISH;30
474;KONOVSHIY;30
475;KOWALSKI;30
476;LU;30
477;MARUSHCHAK;30
478;MYKULIN;30
479;NIKITIN;30
480;NOSA;30
481;ROMANIV;30
482;ROMANYSHYN;30
483;RUDENKO;30
484;STANKO;30
485;STEPANOV;30
486;äEV»ÕK;30
487;TOMKO;30
488;TRAN DUY;30
489;TRUONG VAN;30
490;VAäKO;30
491;VATRALA;30
492;VR¡BEL;30
493;DEMKIV;29
494;JIN;29
495;JOHNSON;29
496;KHUDA;29
497;KOBAL;29
498;KOVTUN;29
499;KOZURAK;29
500;KRUPA;29
501;KUZAN;29
502;LE NGOC;29
503;LYSENKO;29
504;PETRÕK;29
505;POPOVI»;29
506;POTSKO;29
507;SAVKA;29
508;STAN;29
509;STRYZHAK;29
510;äVEC;29
511;THAI;29
512;TRINH VAN;29
513;TSOKA;29
514;VESEL›;29
515;BOCHKOR;28
516;BRAUN;28
517;œURIä;28
518;FEKETE;28
519;HOANG NGOC;28
520;CHEREVKO;28
521;KELEMEN;28
522;KOKISH;28
523;KOKY;28
524;KOSTAN;28
525;LYASHKO;28
526;MACKO;28
527;MARINOV;28
528;MARKOV;28
529;NGO XUAN;28
530;PAN;28
531;PETRIV;28
